id,listnum,category,item,rt
11154,1,animal,horse,1640
11154,1,animal,sheep,4344
11154,1,animal,goat,784
11154,1,animal,buffalo,5264
11154,1,animal,porcupine,16265
11154,1,animal,anteater,3824
11154,1,animal,cuttlefish,4272
11154,1,animal,squid,2168
11154,1,animal,godlfish,2936
11154,1,animal,goldfish,2280
11154,2,animal,golden retriever,10192
11154,2,animal,german shepard,4168
11154,2,animal,goldfish,2616
11154,2,animal,pug,1304
11154,2,animal,cat,2056
11154,2,animal,tiger,2272
11154,2,animal,lion ,1424
11154,2,animal,cuttlefish,2544
11154,2,animal,capuchin monkey ,10752
11154,2,animal,gorilla,2176
11154,2,animal,octupus,5072
11154,2,animal,squid,2024
11154,2,animal,owl,3104
11154,2,animal,hawk,2481
11154,2,animal,eagle,2272
11154,2,animal,robin,1568
11154,2,animal,bluejay ,4464
11154,2,animal,squirrel,4624
11154,2,animal,chipmunk,2720
11154,2,animal,snake,1304
11154,2,animal,lizard,3112
11154,2,animal,gecko,1536
11154,2,animal,horse,2352
11154,2,animal,cow,776
11154,2,animal,sheep,960
11154,2,animal,goat,1432
11154,2,animal,gazelle,2008
11154,2,animal,hippo,2176
11154,2,animal,rhino,1496
11154,2,animal,walrus,3321
11154,2,animal,seal,1280
11154,2,animal,otter,2151
11154,2,animal,giraffe,2665
11154,2,animal,black bear,5792
11154,2,animal,brown bear,2800
11154,2,animal,polar bear,3040
11154,2,animal,penguin,2760
11154,2,animal,panda,1368
11154,2,animal,parrot,3960
11154,2,animal,french bulldog,20921
11154,2,animal,poodle,6400
11154,2,animal,mouse,7280
11154,2,animal,rat,800
11154,2,animal,hamster,2264
11154,2,animal,chinchila,5736
11154,2,animal,anteater,2426
11154,2,animal,cocker spaniel,7951
11154,3,animal,golden retriever,6942
11154,3,animal,labrador retriever,11808
11154,3,animal,german sheard,3856
11154,3,animal,pug,4064
11154,3,animal,french bulldog,4760
11154,3,animal,cat,1920
11154,3,animal,parrot,3649
11154,3,animal,eagle ,1912
11154,3,animal,hawk,1640
11154,3,animal,corgi,1337
11154,3,animal,robin,3607
11154,3,animal,bluejay,1912
11154,3,animal,hummingbird,3618
11154,3,animal,woodpecker,2838
11154,3,animal,snake,2688
11154,3,animal,lizard,3192
11154,3,animal,gecko,1632
11154,3,animal,gorilla,3169
11154,3,animal,capuchin monkey,4648
11154,3,animal,orangutan ,8800
11154,3,animal,tiger,10569
11154,3,animal,lion,1104
11154,3,animal,black bear,2088
11154,3,animal,brown bear,3248
11154,3,animal,polar bear,3800
11154,3,animal,panda,2064
11154,3,animal,penguin,2904
11154,3,animal,gazelle,2832
11154,3,animal,cheetah,2056
11154,3,animal,giraffe,3979
11154,3,animal,otter,4710
11154,3,animal,tarantula ,5896
11154,3,animal,cuttlefish,7168
11154,3,animal,shark,1008
11154,3,animal,squid,1128
11154,3,animal,octopus,1672
11154,3,animal,swordfish ,7321
11154,3,animal,goldfish,3600
11154,3,animal,chameleon ,18624
11154,3,animal,whale,8672
11154,3,animal,buffalo,6001
11155,1,animal,dog,9266
11155,1,animal,cat,2376
11155,1,animal,eagle,1704
11155,1,animal,robin,2088
11155,1,animal,elephant,2416
11155,1,animal,giraffe,3128
11155,1,animal,lion,2512
11155,1,animal,duck,2488
11155,1,animal,goose,1760
11155,1,animal,deer,962
11155,1,animal,turkey,1166
11155,1,animal,pheasant,2576
11155,1,animal,shark,8024
11155,1,animal,monkey,2440
11155,1,animal,frog,1440
11155,1,animal,slug,4064
11155,1,animal,fish,1992
11155,1,animal,penguins,8408
11155,1,animal,ostrich,3240
11155,1,animal,emu,1737
11155,1,animal,ox,4376
11155,1,animal,caribou,3477
11155,1,animal,bear,1499
11155,1,animal,mountain goat,5664
11155,1,animal,ram,1400
11155,1,animal,antelope,2360
11155,1,animal,elk,2432
11155,1,animal,cougar,3344
11155,1,animal,bobcat,2760
11155,1,animal,mink,2888
11155,1,animal,beaver,2452
11155,1,animal,moose,1068
11155,1,animal,loon,2304
11155,1,animal,ram,15201
11155,1,animal,quail,18689
11155,1,animal,wolf,14615
11155,1,animal,skunk,4104
11155,1,animal,opossum,5282
11155,1,animal,racoon,6055
11155,1,animal,muskrat,8559
11155,1,animal,turtle,5697
11155,2,animal,dog,5991
11155,2,animal,cat,1200
11155,2,animal,turkey,2024
11155,2,animal,deer,992
11155,2,animal,pheasant,2192
11155,2,animal,duck,1280
11155,2,animal,goose,1232
11155,2,animal,antelope,3216
11155,2,animal,mountain goat,3816
11155,2,animal,ram,1128
11155,2,animal,caribou,2336
11155,2,animal,muskox,2193
11155,2,animal,oxen,2928
11155,2,animal,eagle,1824
11155,2,animal,elk,1240
11155,2,animal,ram,1744
11155,2,animal,dolphin,4272
11155,2,animal,shark,1432
11155,2,animal,whale,1336
11155,2,animal,frog,1544
11155,2,animal,mink,7024
11155,2,animal,muskrat,1704
11155,2,animal,wolf,3424
11155,2,animal,quail,10016
11155,2,animal,cougar,8184
11155,2,animal,bobacat,3345
11155,2,animal,bobcat,2456
11155,2,animal,fish,7634
11155,2,animal,skunk,6430
11155,2,animal,opossum,5920
11155,2,animal,raccoon,5720
11155,2,animal,antelope,11721
11155,2,animal,chinchila,11224
11155,2,animal,snake,963
11155,2,animal,rat,4013
11155,2,animal,mouse,1872
11155,2,animal,kangaroo,12169
11155,2,animal,koala,1947
11155,2,animal,sloth,2724
11155,2,animal,giraffe,5576
11155,2,animal,lion,1681
11155,2,animal,elephant,3168
11155,2,animal,emu,2760
11155,2,animal,ostrich,1704
11155,3,animal,dog,5815
11155,3,animal,cat,720
11155,3,animal,turkey,4000
11155,3,animal,deer,944
11155,3,animal,caribou,1817
11155,3,animal,elk,983
11155,3,animal,mountain goat,3248
11155,3,animal,ram,1832
11155,3,animal,antelope,2872
11155,3,animal,koala,2008
11155,3,animal,snake,1752
11155,3,animal,sloth,1450
11155,3,animal,girrafe,2086
11155,3,animal,lion,3032
11155,3,animal,wolf,1393
11155,3,animal,elephant,2952
11155,3,animal,dolphin,5112
11155,3,animal,shark,1408
11155,3,animal,whale,1704
11155,3,animal,fish,1472
11155,3,animal,muskox,2594
11155,3,animal,oxen,1510
11155,3,animal,skunk,2704
11155,3,animal,opossum,2976
11155,3,animal,raccoon,2473
11155,3,animal,cougar,3319
11155,3,animal,bobcat,1568
11155,3,animal,eagle,15297
11155,3,animal,duck,1312
11155,3,animal,goose,984
11155,3,animal,pheasant,2392
11155,3,animal,quail,3152
11155,3,animal,mouse,5120
11155,3,animal,rat,897
11155,3,animal,chinchila,6047
11155,3,animal,ram,4048
11155,3,animal,frog,10345
11155,3,animal,capibara,6232
11155,3,animal,hippo,4400
11155,3,animal,ibex,6226
11155,3,animal,rabbit,17895
11155,3,animal,snail,1720
11155,3,animal,slug,1120
11155,3,animal,robin,10976
11155,3,animal,eagle,2616
11155,3,animal,whale,14240
11156,1,animal,dog,6008
11156,1,animal,cat,2777
11156,1,animal,ant,1416
11156,1,animal,cheeta,1908
11156,1,animal,dragon,2597
11156,1,animal,horse,1831
11156,1,animal,dolphin,2688
11156,1,animal,fish,1281
11156,1,animal,catapiller,5071
11156,1,animal,butterfly,7978
11156,1,animal,goat,2910
11156,1,animal,bunny,1537
11156,1,animal,sheep,2840
11156,1,animal,lion,4375
11156,1,animal,bear,1544
11156,1,animal,raccoon,2017
11156,1,animal,rat,1952
11156,1,animal,mouse,1424
11156,1,animal,cheeta,6232
11156,1,animal,bird,3864
11156,1,animal,rhino,12888
11156,1,animal,giraffe,2072
11156,1,animal,tiger,2712
11156,1,animal,donke,2825
11156,1,animal,elephant,5608
11156,1,animal,woodpecker,11032
11156,1,animal,ferret,9808
11156,1,animal,duck,14329
11156,1,animal,turkey,2785
11156,1,animal,chicken,3111
11156,1,animal,pig,1792
11156,1,animal,jaguar,9904
11156,1,animal,liger,3472
11156,1,animal,camel,10080
11156,1,animal,penguine,5088
11156,1,animal,stingray,3387
11156,1,animal,caribu,3008
11156,1,animal,ox,2910
11156,1,animal,fox,1952
11156,1,animal,salmon,7016
11156,2,animal,dog,7805
11156,2,animal,cat,1544
11156,2,animal,pengunine,4331
11156,2,animal,horse,3333
11156,2,animal,rhino,1800
11156,2,animal,stingray,4065
11156,2,animal,salmon,4679
11156,2,animal,lobster,3705
11156,2,animal,dolphin,2896
11156,2,animal,manatee ,9728
11156,2,animal,turtle,8296
11156,2,animal,jellyfish,9009
11156,2,animal,starfish,4761
11156,2,animal,crab,3903
11156,2,animal,eel,8641
11156,2,animal,lion,11527
11156,2,animal,ox,1505
11156,2,animal,deer,4807
11156,2,animal,fox,1730
11156,2,animal,rabbit,4511
11156,2,animal,ferret,7305
11156,2,animal,rat,2879
11156,2,animal,mouse,1384
11156,2,animal,monkey,6264
11156,2,animal,jaguar ,8096
11156,2,animal,lamb,21513
11156,2,animal,duck,2024
11156,2,animal,sheep,1994
11156,2,animal,cow,1831
11156,2,animal,buffalo,20071
11156,2,animal,bison,1673
11156,3,animal,cat,6853
11156,3,animal,dog,2272
11156,3,animal,horse,2064
11156,3,animal,bunny,2736
11156,3,animal,rat,2184
11156,3,animal,cat,946
11156,3,animal,ox,3726
11156,3,animal,deer,5249
11156,3,animal,fish,5824
11156,3,animal,turtle,3064
11156,3,animal,dolphin,4569
11156,3,animal,eel ,1103
11156,3,animal,starfish,3624
11156,3,animal,manatee,4176
11156,3,animal,stingray enguine,8471
11156,3,animal,stingray,4377
11156,3,animal,pengine,2513
11156,3,animal,killerwhale,5104
11156,3,animal,raccoon,6672
11156,3,animal,deer,4114
11156,3,animal,moose,6062
11156,3,animal,crab,5856
11156,3,animal,ant,2192
11156,3,animal,buffalo,2312
11156,3,animal,camel,3537
11156,3,animal,antelope,3176
11156,3,animal,lion,4232
11156,3,animal,tiger,2042
11156,3,animal,bear,1398
11156,3,animal,sea anenome,10048
11156,3,animal,ferret,10864
11156,3,animal,ant,13001
11157,1,animal,giraffe,5818
11157,1,animal,tiger,2735
11157,1,animal,lion,1480
11157,1,animal,puppy,2352
11157,1,animal,cat,896
11157,1,animal,fish,7136
11157,1,animal,cheetah,5232
11157,1,animal,elephant,2817
11157,1,animal,snake,4088
11157,1,animal,spider,3056
11157,1,animal,flamingo,3600
11157,1,animal,gator,3080
11157,1,animal,crocodile,2176
11157,1,animal,bunny,2808
11157,1,animal,chimp,1521
11157,1,animal,monkey,1879
11157,1,animal,anteater,7857
11157,1,animal,bear,2568
11157,1,animal,deer,2168
11157,1,animal,birds,3424
11157,1,animal,toad,6024
11157,1,animal,frog,2712
11157,1,animal,turkey,14081
11157,1,animal,cow,1680
11157,1,animal,horse,1384
11157,1,animal,pig,6968
11157,1,animal,chicken,5072
11157,1,animal,duck,1273
11157,1,animal,penguin,3810
11157,1,animal,sheep,10277
11157,1,animal,goat,4784
11157,1,animal,veal,6481
11157,1,animal,lamb,2928
11157,1,animal,iguana,12041
11157,1,animal,starfish,5433
11157,1,animal,turtle,2527
11157,1,animal,parrot,4288
11157,1,animal,rhino,11992
11157,1,animal,elk,4929
11157,1,animal,buffalo,3544
11157,2,animal,tiger,4843
11157,2,animal,fox,1055
11157,2,animal,giraffe,4488
11157,2,animal,elephant,2001
11157,2,animal,bear,1391
11157,2,animal,penguin,4017
11157,2,animal,scorpion,2712
11157,2,animal,sea urchin,6172
11157,2,animal,whale,2404
11157,2,animal,dolphin,5056
11157,2,animal,cheetah,3073
11157,2,animal,hedge hog,4135
11157,2,animal,anteater,2976
11157,2,animal,donkey,6993
11157,2,animal,horse,1464
11157,2,animal,cow,792
11157,2,animal,pig,1088
11157,2,animal,spider,1424
11157,2,animal,cat,3368
11157,2,animal,dog,648
11157,2,animal,sheep,5545
11157,2,animal,goat,2232
11157,2,animal,parrot,1735
11157,2,animal,ferret,4128
11157,2,animal,snake,2984
11157,2,animal,rabbit,6433
11157,2,animal,meerkat,5368
11157,2,animal,antelope,8952
11157,2,animal,elk,872
11157,2,animal,deer,3848
11157,2,animal,coyote,3808
11157,2,animal,wolf,1313
11157,2,animal,trout,5152
11157,2,animal,starfish,4080
11157,2,animal,caterpiller,8688
11157,2,animal,butterfly,2296
11157,2,animal,chinchilla,6912
11157,2,animal,hamster,5697
11157,2,animal,dragon,3944
11157,2,animal,monkey,18504
11157,2,animal,iguana,7232
11157,2,animal,lizard,8042
11157,3,animal,kangaroo,5156
11157,3,animal,elephant,1808
11157,3,animal,tukey,1600
11157,3,animal,dog,2937
11157,3,animal,cat,728
11157,3,animal,pig,1495
11157,3,animal,horse,889
11157,3,animal,chicken,1264
11157,3,animal,goat,1504
11157,3,animal,sheep,1368
11157,3,animal,cheetah,3000
11157,3,animal,mountain lion,4696
11157,3,animal,lion,920
11157,3,animal,starfish,8505
11157,3,animal,jellyfish,1811
11157,3,animal,dolphin,3428
11157,3,animal,whale,1952
11157,3,animal,killer whale,5177
11157,3,animal,elephant seal,3592
11157,3,animal,sea lion,3632
11157,3,animal,moose,6232
11157,3,animal,elk,600
11157,3,animal,deer,1480
11157,3,animal,frog,11688
11157,3,animal,tiger,4426
11157,3,animal,wilderbeat,3823
11157,3,animal,bison,7716
11157,3,animal,buffalo,2380
11157,3,animal,jackrabbit,3888
11157,3,animal,rabbit,1624
11157,3,animal,hamster,11937
11157,3,animal,ferret,3176
11157,3,animal,gerbit,4008
11157,3,animal,gerbil,6024
11157,3,animal,kobe,3304
11157,3,animal,duck,4944
11157,3,animal,bulldog,17209
11157,3,animal,jellyfish,5008
11157,3,animal,meerkat,7168
11157,3,animal,giraffe,2984
11157,3,animal,monkey,4793
11157,3,animal,chimpanzees ,4640
11158,1,animal,dog,8356
11158,1,animal,cat,2880
11158,1,animal,fish,2736
11158,1,animal,dolphin,3312
11158,1,animal,horse,1481
11158,1,animal,bear,1567
11158,1,animal,elephant,2864
11158,1,animal,giraffe,3297
11158,1,animal,snake,2032
11158,1,animal,alligator,5488
11158,1,animal,crocodile ,5736
11158,1,animal,hamster,8184
11158,1,animal,rat,664
11158,1,animal,mouse,1488
11158,1,animal,rabbit,4216
11158,1,animal,chinchilla ,8297
11158,1,animal,lion,5520
11158,1,animal,tiger,1696
11158,1,animal,cheetah,6992
11158,1,animal,jaguar,2968
11158,1,animal,donkey,7440
11158,1,animal,gazelle,15529
11158,1,animal,hyena ,9104
11158,1,animal,hippo,18337
11158,1,animal,chimp,3944
11158,1,animal,ape,1352
11158,1,animal,spider monkey,4448
11158,1,animal,koala ,6432
11158,1,animal,kangaroo,6232
11158,1,animal,penguin,7400
11158,1,animal,seal,3842
11158,1,animal,whale,4919
11158,1,animal,shark,6888
11158,2,animal,dog ,6708
11158,2,animal,car,810
11158,2,animal,cat,1431
11158,2,animal,fish,2887
11158,2,animal,hamster,1272
11158,2,animal,gerbil,5128
11158,2,animal,rabbit,1817
11158,2,animal,snake,11464
11158,2,animal,turtle,2488
11158,2,animal,jelly fish,3632
11158,2,animal,pit bull,18785
11158,2,animal,lab,2368
11158,2,animal,german shepard,4280
11158,2,animal,poddle,14017
11158,2,animal,Dalmatian ,12256
11158,2,animal,golden retreiver,16641
11158,2,animal,cheetah,5615
11158,2,animal,horse,1192
11158,2,animal,dolphin,6377
11158,2,animal,killer whale,12704
11158,2,animal,tiger,10448
11158,2,animal,polar bear,2528
11158,2,animal,brown bear,5713
11158,2,animal,seal,848
11158,2,animal,black bear,3104
11158,2,animal,spider,3136
11158,2,animal,cockroach ,7632
11158,2,animal,giraffe,10384
11158,2,animal,chimp,2384
11158,2,animal,ape,752
11158,2,animal,hose,1744
11158,3,animal,dog,4141
11158,3,animal,cat,969
11158,3,animal,fish,14537
11158,3,animal,turtle,3919
11158,3,animal,dinosar,3067
11158,3,animal,horse,8270
11158,3,animal,donkey,2000
11158,3,animal,mule,1792
11158,3,animal,tiger,1056
11158,3,animal,lion,1656
11158,3,animal,liger,1026
11158,3,animal,pit bull,8070
11158,3,animal,labrador,7304
11158,3,animal,golden retriever,6160
11158,3,animal,poodle,7257
11158,3,animal,dolphin,7696
11158,3,animal,killer whale,2328
11158,3,animal,great white shark,15936
11158,3,animal,hammer head shark,5713
11158,3,animal,jelly fish,2984
11158,3,animal,sea turtle,5720
11158,3,animal,tortes ,12144
11158,3,animal,snapping turtle,9841
11158,3,animal,hyena,5616
11158,3,animal,pig,3040
11158,3,animal,sheep,1728
11158,3,animal,goat,1864
11158,3,animal,duck,992
11158,3,animal,chicken,6152
11158,3,animal,cow,2889
11158,3,animal,ape,20456
11158,3,animal,chimp,2400
11159,1,animal,dog,3595
11159,1,animal,cat,1344
11159,1,animal,alligator,3096
11159,1,animal,moose,1816
11159,1,animal,elk,1424
11159,1,animal,frog,4779
11159,1,animal,hedgehog,3549
11159,1,animal,fish,2185
11159,1,animal,zebra,4775
11159,1,animal,lion,1752
11159,1,animal,elephant,4273
11159,1,animal,badger,1856
11159,1,animal,kangaroo,3896
11159,1,animal,otter,3800
11159,1,animal,tiger,2920
11159,1,animal,bear,1344
11159,1,animal,antelope,4896
11159,1,animal,gecko,6232
11159,1,animal,lizard,3736
11159,1,animal,snake,3624
11159,1,animal,owl ,2369
11159,1,animal,hawk,2488
11159,1,animal,eagle,4416
11159,1,animal,pigeon ,3744
11159,1,animal,squirrel,3312
11159,1,animal,porcupine,4577
11159,1,animal,weasel ,8184
11159,1,animal,meerkat ,4536
11159,1,animal,giraffe,4576
11159,1,animal,ostriches ,5720
11159,1,animal,rhino,3808
11159,1,animal,hippo,2472
11159,1,animal,deer,3168
11159,1,animal,ram,6393
11159,1,animal,cardinal,2872
11159,1,animal,mouse,4688
11159,1,animal,rat,1120
11159,1,animal,parakeet,8512
11159,1,animal,parrot ,6392
11159,1,animal,gopher,26697
11159,1,animal,tutle,5521
11159,2,animal,dog ,4719
11159,2,animal,cat,1024
11159,2,animal, lizard,2416
11159,2,animal,fish,1856
11159,2,animal,elephant,2496
11159,2,animal,fish,2056
11159,2,animal,kangaroo,4416
11159,2,animal,moose,3120
11159,2,animal,bear,1384
11159,2,animal,antelope,4849
11159,2,animal,peacock,4584
11159,2,animal,ostrich,3104
11159,2,animal,mouse,3344
11159,2,animal,rat,1480
11159,2,animal,geese,2432
11159,2,animal,ducks,3264
11159,2,animal,link,2360
11159,2,animal,mink,3464
11159,2,animal,weasel ,5008
11159,2,animal,squirrel,2825
11159,2,animal,porcupine ,6216
11159,2,animal,gopher,3880
11159,2,animal,badger,1952
11159,2,animal,lion,1336
11159,2,animal,tiger,1624
11159,2,animal,rhino,6968
11159,2,animal,hippo,4528
11159,2,animal,hyena ,4705
11159,2,animal,jaguar,4248
11159,2,animal,leopard ,6456
11159,2,animal,shark,1448
11159,2,animal,whale,1498
11159,2,animal,marlin,3702
11159,2,animal,cardinal,2933
11159,2,animal,owl,1259
11159,2,animal,hawk,1677
11159,2,animal,woodpecker,4755
11159,2,animal,chickadee,2744
11159,2,animal,snake,4680
11159,2,animal,gecko ,6265
11159,2,animal,turtle,6480
11159,2,animal,bearcat,6112
11159,2,animal,wolf,13784
11159,2,animal,fox,1489
11159,2,animal,deer,9713
11159,2,animal,elk,1239
11159,2,animal,ox,5032
11159,2,animal,cow,1744
11159,3,animal,dog,3021
11159,3,animal,cat,928
11159,3,animal,hynea,3128
11159,3,animal,hippo,2152
11159,3,animal,giraffe ,12264
11159,3,animal,fish,2889
11159,3,animal,lion,1759
11159,3,animal,tiger,1585
11159,3,animal,bear,1351
11159,3,animal,jagauar,3072
11159,3,animal,mountain lion,4160
11159,3,animal,frog,1601
11159,3,animal,snake,1448
11159,3,animal,elk,1664
11159,3,animal,moose,1176
11159,3,animal,mouse,2545
11159,3,animal,rat,1671
11159,3,animal,hedgehog,4520
11159,3,animal,pig,13025
11159,3,animal,cow,1031
11159,3,animal,horse,2617
11159,3,animal,ox,1447
11159,3,animal,wolf,11849
11159,3,animal,coyote,2328
11159,3,animal,fox,1048
11159,3,animal,mink,3928
11159,3,animal,weasel ,9401
11159,3,animal,badger,1767
11159,3,animal,gopher,2936
11159,3,animal,turtle,1809
11159,3,animal,owl,4512
11159,3,animal,hawk,2120
11159,3,animal,kangaroo,3624
11159,3,animal,crocodile ,4888
11159,3,animal,alligator,2912
11159,3,animal,oyster ,4808
11159,3,animal,sloth,8257
11159,3,animal,toucan,2536
11159,3,animal,parrot,2080
11159,3,animal,parakeet,2408
11159,3,animal,cardinal,3728
11159,3,animal,marlin,1848
11159,3,animal,shark,1288
11159,3,animal,whale,1800
11159,3,animal,panda,10072
11159,3,animal,lizard,7201
11159,3,animal,gecko,1968
11159,3,animal,reindeer,3525
11161,1,animal,cat,4463
11161,1,animal,dog,2480
11161,1,animal,elephant,1824
11161,1,animal,dolphin,2472
11161,1,animal,monkey,4872
11161,1,animal,garrila,2547
11161,1,animal,frog,7405
11161,1,animal,mouse,5273
11161,1,animal,lion,3952
11161,1,animal,sheep,1952
11161,1,animal,cow,960
11161,1,animal,pig,1434
11161,1,animal,zebra,9470
11161,1,animal,moose,4640
11161,1,animal,deer,1096
11161,1,animal,cheeta,4697
11161,1,animal,snake,1120
11161,1,animal,lizard,18440
11161,1,animal,fish,4088
11161,1,animal,whale,1992
11161,1,animal,bird,14081
11161,1,animal,shark,17960
11161,1,animal,octapus,10304
11161,1,animal,hippo,9337
11161,1,animal,cheeta,29561
11161,2,animal,cat,6848
11161,2,animal,dog,1240
11161,2,animal,frog,1704
11161,2,animal,mouse,1417
11161,2,animal,lion,2495
11161,2,animal,cheeta,3408
11161,2,animal,zebra,3080
11161,2,animal,owl,6944
11161,2,animal,giraffe,3768
11161,2,animal,shark,3496
11161,2,animal,fish,1552
11161,2,animal,whale,5041
11161,2,animal,hippo,2959
11161,2,animal,moose,2969
11161,2,animal,deer,1409
11161,2,animal,cow,1687
11161,2,animal,sheep,1176
11161,2,animal,pig,1441
11161,2,animal,goat,7495
11161,2,animal,bird,5713
11161,2,animal,lion,9112
11161,2,animal,money,2891
11161,2,animal,gorrila,2200
11161,2,animal,turtle,2597
11161,2,animal,elephant,2296
11161,2,animal,chipmunk,34109
11161,2,animal,snake,3325
11161,2,animal,bat,3871
11161,2,animal,turkey,18657
11161,2,animal,horse,6096
11161,2,animal,fish,15368
11161,2,animal,frog,7513
11161,3,animal,cat,6642
11161,3,animal,dog,2216
11161,3,animal,fish,2777
11161,3,animal,lion,2494
11161,3,animal,cheeta,1625
11161,3,animal,zebra,3568
11161,3,animal,frog,3008
11161,3,animal,shark,1367
11161,3,animal,whale,1393
11161,3,animal,hippo,1088
11161,3,animal,mouse,1719
11161,3,animal,turtle,4305
11161,3,animal,elephant,2128
11161,3,animal,girrafe,2656
11161,3,animal,monkey,12984
11161,3,animal,gorilla ,2857
11161,3,animal,chimpanze,6072
11161,3,animal,octopus ,10288
11161,3,animal,jellyfish,6120
11161,3,animal,snail,2368
11161,3,animal,snake,1568
11161,3,animal,zebra ,8520
11161,3,animal,cow,7393
11161,3,animal,sheep,1560
11161,3,animal,horse,1346
11161,3,animal,pig,1438
11161,3,animal,goat,3160
11161,3,animal,ram,3536
11161,3,animal,hamster,12593
11161,3,animal,cipmonk,7312
11161,3,animal,groundhog,3616
11161,3,animal,bunny,9400
11162,1,animal,Dogs,3620
11162,1,animal,cat,2225
11162,1,animal,cow,1559
11162,1,animal,horse,1256
11162,1,animal,pig,3808
11162,1,animal,chicken,1873
11162,1,animal,rooster,6096
11162,1,animal,cattle,4896
11162,1,animal,bull,4160
11162,1,animal,eagle,3913
11162,1,animal,cardinal,1784
11162,1,animal,dolphin,3832
11162,1,animal,shark,2160
11162,1,animal,pike,2872
11162,1,animal,lion,8912
11162,1,animal,tiger,1225
11162,1,animal,girrafe,2184
11162,1,animal,elephant ,3728
11162,1,animal,penguin,2848
11162,1,animal,polar bear,2960
11162,1,animal,black bear,3032
11162,1,animal,brown bear,3448
11162,1,animal,grizzly bear,10969
11162,1,animal,ram,2689
11162,1,animal,sheep,2079
11162,1,animal,cougar,19345
11162,1,animal,anteatter ,6272
11162,1,animal,aligator,5840
11162,1,animal,crocodile ,3104
11162,1,animal,huskies,7313
11162,1,animal,coyotes ,7080
11162,1,animal,badger,12337
11162,1,animal,wolverine,4552
11162,1,animal,gopher,2408
11162,1,animal,groundhog,2680
11162,1,animal,prairie dog,4631
11162,1,animal,falcon,8226
11162,1,animal,buffalo,8544
11162,2,animal,grizzly bear,7784
11162,2,animal,black bear,2384
11162,2,animal,brown bear,3200
11162,2,animal,bulldog,2232
11162,2,animal,corgi,1264
11162,2,animal,tiger,3560
11162,2,animal,chetta,1320
11162,2,animal,lion,4128
11162,2,animal,elephant,2352
11162,2,animal,giraffe,3664
11162,2,animal,penguin,2929
11162,2,animal,polar bear,2272
11162,2,animal,cat,7528
11162,2,animal,falcon,2912
11162,2,animal,cardinal,2440
11162,2,animal,oriole,1666
11162,2,animal,blue jay,2455
11162,2,animal,shark,2151
11162,2,animal,dolphin,1865
11162,2,animal,pike,1176
11162,2,animal,trout,1240
11162,2,animal,blue gill,3368
11162,2,animal,pig,4424
11162,2,animal,cow,1144
11162,2,animal,cattke,3120
11162,2,animal,horse,2496
11162,2,animal,rooster,5616
11162,2,animal,chicken,1849
11162,2,animal,ram,4632
11162,2,animal,sheep,2336
11162,2,animal,cougar,1924
11162,2,animal,aligator,17101
11162,2,animal,huskies,1968
11162,2,animal,wolverine,4224
11162,2,animal,crocidile,2257
11162,2,animal,badger,3111
11162,2,animal,hawk,1136
11162,2,animal,gopher,2065
11162,2,animal,turtle,13688
11162,2,animal,frog,9816
11162,2,animal,tadpole,7609
11162,2,animal,hen,15441
11162,3,animal,Tiger,3665
11162,3,animal,lion,3073
11162,3,animal,giraffe,2095
11162,3,animal,elephant,1544
11162,3,animal,rhino,2512
11162,3,animal,seal,4841
11162,3,animal,sea lion,5488
11162,3,animal,shark,3256
11162,3,animal,dolphin,2240
11162,3,animal,pike,2929
11162,3,animal,blue gill,3288
11162,3,animal,trout,5183
11162,3,animal,cardinal,3105
11162,3,animal,oriole,5121
11162,3,animal,blue jay,3783
11162,3,animal,badger,2008
11162,3,animal,gopher,1448
11162,3,animal,wolverine,3417
11162,3,animal,coyotes ,4184
11162,3,animal,pig,4145
11162,3,animal,cow,879
11162,3,animal,cattle,1728
11162,3,animal,horse,4336
11162,3,animal,falcon,4473
11162,3,animal,hen,3400
11162,3,animal,rooster,1200
11162,3,animal,chicken,1848
11162,3,animal,gator,4608
11162,3,animal,crocodile ,3209
11162,3,animal,bulldog,9023
11162,3,animal,pitbull,1946
11162,3,animal,corgi,1263
11162,3,animal,cat,1791
11162,3,animal,German sheapard,5450
11162,3,animal,huiskie,3184
11162,3,animal,eagles,4151
11162,3,animal,panthers,6822
11162,3,animal,cougar,1475
11162,3,animal,robin,20793
11162,3,animal,buffalo,6210
11162,3,animal,beaver,4398
11162,3,animal,duck,968
11162,3,animal,hawk,18705
11163,1,animal,cat,7849
11163,1,animal,dog,1752
11163,1,animal,goose,2328
11163,1,animal,duck,1984
11163,1,animal,rabbit,4288
11163,1,animal,lizard,3448
11163,1,animal,snake,1408
11163,1,animal,butterfly,6296
11163,1,animal,dingo,9081
11163,1,animal,wolf,4632
11163,1,animal,bear,1440
11163,1,animal,linx,1552
11163,1,animal,tiger,1760
11163,1,animal,lion,1888
11163,1,animal,zebra,4444
11163,1,animal,robin,2500
11163,1,animal,eagle,10312
11163,1,animal,falcon,3120
11163,1,animal,vulture,6161
11163,1,animal,crow,1201
11163,1,animal,finch,4535
11163,1,animal,iguana,3456
11163,1,animal,turtle,2752
11163,1,animal,puffer fish,5360
11163,1,animal,salmon,6408
11163,1,animal,tarantula,3808
11163,1,animal,black widow,4265
11163,1,animal,shark,5375
11163,1,animal,whale,1904
11163,1,animal,dolphin,8905
11163,1,animal,mountain lion,10672
11163,1,animal,deer,1568
11163,1,animal,bison,7253
