subj,item1,item2,uinvite_flat
NA,donkey,falcon,0,
NA,donkey,tick,0,
NA,donkey,marlin,0,
NA,donkey,marmoset,0,
NA,donkey,eel,0,
NA,donkey,mosquito,0,
NA,donkey,walrus,0,
NA,donkey,firefly,0,
NA,donkey,seacucumber,0,
NA,donkey,lobster,0,
NA,donkey,fox,0,
NA,donkey,rattlesnake,0,
NA,donkey,greatwhiteshark,0,
NA,donkey,lark,0,
NA,donkey,stingray,0,
NA,donkey,trout,0,
NA,donkey,slug,0,
NA,donkey,raptor,0,
NA,donkey,pika,0,
NA,donkey,shrimp,0,
NA,donkey,wolf,0,
NA,donkey,ox,0,
NA,donkey,octopus,0,
NA,donkey,meerkat,0,
NA,donkey,owl,0,
NA,donkey,hammerheadshark,0,
NA,donkey,millipede,0,
NA,donkey,graywolf,0,
NA,donkey,hen,0,
NA,donkey,hare,0,
NA,donkey,pufferfish,0,
NA,donkey,serval,0,
NA,donkey,toucan,0,
NA,donkey,otter,0,
NA,donkey,otwe,0,
NA,donkey,lynx,0,
NA,donkey,howlermonkey,0,
NA,donkey,hornet,0,
NA,donkey,pib,0,
NA,donkey,pig,1,
NA,donkey,gecko,0,
NA,donkey,mole,0,
NA,donkey,quail,0,
NA,donkey,parakeet,0,
NA,donkey,finch,0,
NA,donkey,mockingjay,0,
NA,donkey,puppy,0,
NA,donkey,wombat,0,
NA,donkey,phoenix,0,
NA,donkey,toad,0,
NA,donkey,drag,0,
NA,donkey,fisher,0,
NA,donkey,gorilla,1,
NA,mink,peacock,0,
NA,mink,pheasant,0,
NA,mink,spidermonkey,0,
NA,mink,prairiedog,0,
NA,mink,tasmaniandevil,0,
NA,mink,peccary,0,
NA,mink,swan,0,
NA,mink,tyrannosaurusrex,0,
NA,mink,scottishshetland,0,
NA,mink,stinkbug,0,
NA,mink,parrot,0,
NA,mink,urangutan,0,
NA,mink,quahog,0,
NA,mink,panda,0,
NA,mink,wildebeest,0,
NA,mink,tarantula,0,
NA,mink,velociraptor,0,
NA,mink,stallion,0,
NA,mink,mule,0,
NA,mink,tortoise,0,
NA,mink,orangutan,0,
NA,mink,raccoon,0,
NA,mink,mussel,0,
NA,mink,vole,0,
NA,mink,weevil,0,
NA,mink,ocelot,0,
NA,mink,poodle,0,
NA,mink,rabbit,0,
NA,mink,worm,0,
NA,mink,seahorse,0,
NA,mink,seagull,0,
NA,mink,shark,0,
NA,mink,pony,0,
NA,mink,spermwhale,0,
NA,mink,woodpecker,0,
NA,mink,rhinoceros,0,
NA,mink,possum,0,
NA,mink,xerus,0,
NA,mink,platypus,0,
NA,mink,nakedmolerat,0,
NA,mink,narwhal,0,
NA,mink,minnow,0,
NA,mink,muskrat,0,
NA,mink,monitor,0,
NA,mink,redfox,0,
NA,mink,python,0,
NA,mink,swordfish,0,
NA,mink,salamander,0,
NA,mink,snake,0,
NA,mink,mountainlion,0,
NA,mink,turtle,0,
NA,mink,spider,0,
NA,mink,persian,0,
NA,mink,whaleshark,0,
NA,mink,zebra,0,
NA,mink,pigeon,0,
NA,mink,wolverine,1,
NA,mink,sealion,0,
NA,mink,waterbear,0,
NA,mink,shrew,0,
NA,mink,sugarglider,0,
NA,mink,oppy,0,
NA,mink,ostrich,0,
NA,mink,redpanda,0,
NA,mink,pelican,0,
NA,mink,wasp,0,
NA,mink,pteordactyl,0,
NA,mink,whale,0,
NA,mink,sheep,0,
NA,mink,monkey,0,
NA,mink,terrier,0,
NA,mink,stork,0,
NA,mink,opossum,0,
NA,mink,starfish,0,
NA,mink,steer,0,
NA,mink,ram,0,
NA,mink,rat,0,
NA,mink,oriole,0,
NA,mink,ray,0,
NA,mink,tapir,0,
NA,mink,salmon,0,
NA,mink,oyster,0,
NA,mink,sunbear,0,
NA,mink,skunk,1,
NA,mink,sparrow,0,
NA,mink,nutria,0,
NA,mink,scorpion,0,
NA,mink,sabertoothedtiger,0,
NA,mink,piranha,0,
NA,mink,penguin,0,
NA,mink,porcupine,0,
NA,mink,tabby,0,
NA,mink,nightingale,0,
NA,mink,orca,0,
NA,mink,seal,0,
NA,mink,puma,0,
NA,mink,woodchuck,0,
NA,mink,viper,0,
NA,mink,zebu,0,
NA,mink,newt,0,
NA,mink,wallaby,0,
NA,mink,swallow,0,
NA,mink,treefrog,0,
NA,mink,sloth,0,
NA,mink,sandshark,0,
NA,mink,weasel,0,
NA,mink,turkey,0,
NA,mink,reindeer,0,
NA,mink,yak,0,
NA,mink,polarbear,0,
NA,mink,squirrel,0,
NA,mink,tiger,0,
NA,mink,wildcat,0,
NA,mink,robin,0,
NA,mink,moth,0,
NA,mink,squid,0,
NA,mink,rooster,0,
NA,mink,mockingbird,0,
NA,mink,warthog,0,
NA,mink,mouse,0,
NA,mink,moose,1,
NA,mink,snail,0,
NA,mink,unicorn,0,
NA,mink,tuna,0,
NA,mink,pitbull,0,
NA,mink,wren,0,
NA,mink,mongoose,0,
NA,mink,raven,0,
NA,mink,vulture,0,
NA,mink,tick,0,
NA,mink,mosquito,0,
NA,mink,walrus,0,
NA,mink,seacucumber,0,
NA,mink,rattlesnake,0,
NA,mink,stingray,0,
NA,mink,trout,0,
NA,mink,slug,0,
NA,mink,raptor,0,
NA,mink,pika,0,
NA,mink,shrimp,0,
NA,mink,wolf,0,
NA,mink,ox,0,
NA,mink,octopus,0,
NA,mink,owl,0,
NA,mink,pufferfish,0,
NA,mink,serval,0,
NA,mink,toucan,0,
NA,mink,otter,0,
NA,mink,otwe,0,
NA,mink,pib,0,
NA,mink,pig,0,
NA,mink,mole,0,
NA,mink,quail,0,
NA,mink,parakeet,0,
NA,mink,mockingjay,0,
NA,mink,puppy,0,
NA,mink,wombat,0,
NA,mink,phoenix,0,
NA,mink,toad,0,
NA,macaw,peacock,0,
NA,macaw,pheasant,0,
NA,macaw,spidermonkey,0,
NA,macaw,prairiedog,0,
NA,macaw,tasmaniandevil,0,
NA,macaw,peccary,0,
NA,macaw,swan,0,
NA,macaw,tyrannosaurusrex,0,
NA,macaw,scottishshetland,0,
NA,macaw,stinkbug,0,
NA,macaw,parrot,0,
NA,macaw,urangutan,0,
NA,macaw,quahog,0,
NA,macaw,panda,0,
NA,macaw,wildebeest,0,
NA,macaw,tarantula,0,
NA,macaw,velociraptor,0,
NA,macaw,stallion,0,
NA,macaw,mule,0,
NA,macaw,tortoise,0,
NA,macaw,mantis,0,
NA,macaw,orangutan,0,
NA,macaw,raccoon,0,
NA,macaw,mussel,0,
NA,macaw,vole,0,
NA,macaw,weevil,0,
NA,macaw,ocelot,0,
NA,macaw,poodle,0,
NA,macaw,rabbit,0,
NA,macaw,worm,0,
NA,macaw,seahorse,0,
NA,macaw,seagull,0,
NA,macaw,shark,0,
NA,macaw,pony,0,
NA,macaw,spermwhale,0,
NA,macaw,woodpecker,0,
NA,macaw,magpie,0,
NA,macaw,rhinoceros,0,
NA,macaw,possum,0,
NA,macaw,maltese,0,
NA,macaw,xerus,0,
NA,macaw,platypus,0,
NA,macaw,nakedmolerat,0,
NA,macaw,narwhal,0,
NA,macaw,minnow,0,
NA,macaw,muskrat,0,
NA,macaw,monitor,0,
NA,macaw,redfox,0,
NA,macaw,python,0,
NA,macaw,swordfish,0,
NA,macaw,salamander,0,
NA,macaw,snake,0,
NA,macaw,mountainlion,0,
NA,macaw,turtle,0,
NA,macaw,spider,0,
NA,macaw,persian,0,
NA,macaw,whaleshark,0,
NA,macaw,zebra,0,
NA,macaw,mantaray,0,
NA,macaw,pigeon,1,
NA,macaw,wolverine,0,
NA,macaw,sealion,0,
NA,macaw,waterbear,0,
NA,macaw,shrew,0,
NA,macaw,sugarglider,0,
NA,macaw,oppy,0,
NA,macaw,ostrich,0,
NA,macaw,redpanda,0,
NA,macaw,pelican,0,
NA,macaw,wasp,0,
NA,macaw,pteordactyl,0,
NA,macaw,whale,0,
NA,macaw,sheep,0,
NA,macaw,monkey,0,
NA,macaw,terrier,0,
NA,macaw,stork,0,
NA,macaw,opossum,0,
NA,macaw,starfish,0,
NA,macaw,steer,0,
NA,macaw,mink,0,
NA,macaw,ram,0,
NA,macaw,rat,0,
NA,macaw,oriole,0,
NA,macaw,ray,0,
NA,macaw,tapir,0,
NA,macaw,salmon,0,
NA,macaw,oyster,0,
NA,macaw,sunbear,0,
NA,macaw,skunk,0,
NA,macaw,sparrow,0,
NA,macaw,nutria,0,
NA,macaw,scorpion,0,
NA,macaw,sabertoothedtiger,0,
NA,macaw,piranha,0,
NA,macaw,penguin,1,
NA,macaw,porcupine,0,
NA,macaw,tabby,0,
NA,macaw,nightingale,0,
NA,macaw,orca,0,
NA,macaw,seal,0,
NA,macaw,puma,0,
NA,macaw,woodchuck,0,
NA,macaw,viper,0,
NA,macaw,zebu,1,
NA,macaw,newt,0,
NA,macaw,manx,0,
NA,macaw,wallaby,0,
NA,macaw,swallow,0,
NA,macaw,treefrog,0,
NA,macaw,sloth,0,
NA,macaw,sandshark,0,
NA,macaw,weasel,0,
NA,macaw,turkey,0,
NA,macaw,reindeer,0,
NA,macaw,yak,0,
NA,macaw,marmot,0,
NA,macaw,polarbear,0,
NA,macaw,squirrel,0,
NA,macaw,tiger,0,
NA,macaw,wildcat,0,
NA,macaw,robin,0,
NA,macaw,moth,0,
NA,macaw,squid,0,
NA,macaw,rooster,0,
NA,macaw,mockingbird,0,
NA,macaw,warthog,0,
NA,macaw,mouse,0,
NA,macaw,moose,0,
NA,macaw,snail,0,
NA,macaw,unicorn,0,
NA,macaw,tuna,0,
NA,macaw,pitbull,0,
NA,macaw,wren,0,
NA,macaw,mongoose,0,
NA,macaw,raven,0,
NA,macaw,vulture,0,
NA,macaw,manatee,0,
NA,macaw,tick,0,
NA,macaw,marlin,0,
NA,macaw,marmoset,0,
NA,macaw,mosquito,0,
NA,macaw,walrus,0,
NA,macaw,seacucumber,0,
NA,macaw,rattlesnake,0,
NA,macaw,stingray,0,
NA,macaw,trout,0,
NA,macaw,slug,0,
NA,macaw,raptor,0,
NA,macaw,pika,0,
NA,macaw,shrimp,0,
NA,macaw,wolf,0,
NA,macaw,ox,0,
NA,macaw,octopus,0,
NA,macaw,meerkat,0,
NA,macaw,owl,1,
NA,macaw,millipede,0,
NA,macaw,pufferfish,0,
NA,macaw,serval,0,
NA,macaw,toucan,1,
NA,macaw,otter,0,
NA,macaw,otwe,0,
NA,macaw,pib,0,
NA,macaw,pig,0,
NA,macaw,mole,0,
NA,macaw,quail,0,
NA,macaw,parakeet,1,
NA,macaw,mockingjay,0,
NA,macaw,puppy,0,
NA,macaw,wombat,0,
NA,macaw,phoenix,0,
NA,macaw,toad,0,
NA,chipmunk,fawn,0,
NA,chipmunk,peacock,0,
NA,chipmunk,pheasant,0,
NA,chipmunk,spidermonkey,0,
NA,chipmunk,crocodile,0,
NA,chipmunk,prairiedog,0,
NA,chipmunk,tasmaniandevil,0,
NA,chipmunk,peccary,0,
NA,chipmunk,komododragon,0,
NA,chipmunk,swan,0,
NA,chipmunk,dragonfly,0,
NA,chipmunk,tyrannosaurusrex,0,
NA,chipmunk,scottishshetland,0,
NA,chipmunk,llama,0,
NA,chipmunk,kitten,0,
NA,chipmunk,kingcobra,0,
NA,chipmunk,stinkbug,0,
NA,chipmunk,parrot,0,
NA,chipmunk,dinosaur,0,
NA,chipmunk,urangutan,0,
NA,chipmunk,quahog,0,
NA,chipmunk,cockatoo,0,
NA,chipmunk,germansheperd,0,
NA,chipmunk,crow,0,
NA,chipmunk,grasshopper,0,
NA,chipmunk,labradorretriever,0,
NA,chipmunk,panda,0,
NA,chipmunk,wildebeest,0,
NA,chipmunk,tarantula,0,
NA,chipmunk,velociraptor,0,
NA,chipmunk,kangaroo,0,
NA,chipmunk,stallion,0,
NA,chipmunk,mule,0,
NA,chipmunk,ibis,0,
NA,chipmunk,goldfish,0,
NA,chipmunk,tortoise,0,
NA,chipmunk,mantis,0,
NA,chipmunk,hamster,0,
NA,chipmunk,orangutan,0,
NA,chipmunk,raccoon,0,
NA,chipmunk,mussel,0,
NA,chipmunk,vole,0,
NA,chipmunk,gull,0,
NA,chipmunk,weevil,0,
NA,chipmunk,dormouse,0,
NA,chipmunk,ocelot,0,
NA,chipmunk,duck,0,
NA,chipmunk,poodle,0,
NA,chipmunk,frog,0,
NA,chipmunk,goldenretriever,0,
NA,chipmunk,crab,0,
NA,chipmunk,ladybug,0,
NA,chipmunk,rabbit,1,
NA,chipmunk,coyote,0,
NA,chipmunk,fly,0,
NA,chipmunk,dodo,0,
NA,chipmunk,worm,0,
NA,chipmunk,seahorse,0,
NA,chipmunk,grubworm,0,
NA,chipmunk,seagull,0,
NA,chipmunk,daddylonglegs,0,
NA,chipmunk,shark,0,
NA,chipmunk,pony,0,
NA,chipmunk,dolphin,0,
NA,chipmunk,spermwhale,0,
NA,chipmunk,jackrabbit,0,
NA,chipmunk,woodpecker,0,
NA,chipmunk,egret,0,
NA,chipmunk,magpie,0,
NA,chipmunk,rhinoceros,0,
NA,chipmunk,elephant,0,
NA,chipmunk,goat,0,
NA,chipmunk,possum,1,
NA,chipmunk,echidna,0,
NA,chipmunk,maltese,0,
NA,chipmunk,hawk,0,
NA,chipmunk,dove,0,
NA,chipmunk,jellyfish,0,
NA,chipmunk,xerus,0,
NA,chipmunk,platypus,1,
NA,chipmunk,nakedmolerat,0,
NA,chipmunk,dragon,0,
NA,chipmunk,narwhal,0,
NA,chipmunk,hedgehog,0,
NA,chipmunk,earthworm,0,
NA,chipmunk,minnow,0,
NA,chipmunk,iguana,0,
NA,chipmunk,muskrat,0,
NA,chipmunk,monitor,0,
NA,chipmunk,redfox,0,
NA,chipmunk,heron,0,
NA,chipmunk,kinkajou,0,
NA,chipmunk,python,0,
NA,chipmunk,swordfish,0,
NA,chipmunk,salamander,0,
NA,chipmunk,giraffe,0,
NA,chipmunk,snake,0,
NA,chipmunk,dingleberry,0,
NA,chipmunk,mountainlion,0,
NA,chipmunk,dingo,0,
NA,chipmunk,turtle,0,
NA,chipmunk,fish,0,
NA,chipmunk,spider,0,
NA,chipmunk,goose,0,
NA,chipmunk,persian,0,
NA,chipmunk,whaleshark,0,
NA,chipmunk,zebra,0,
NA,chipmunk,hippopotamus,0,
NA,chipmunk,mantaray,0,
NA,chipmunk,pigeon,0,
NA,chipmunk,wolverine,0,
NA,chipmunk,sealion,0,
NA,chipmunk,liger,0,
NA,chipmunk,eagle,1,
NA,chipmunk,cockroach,0,
NA,chipmunk,waterbear,0,
NA,chipmunk,gerbil,0,
NA,chipmunk,shrew,0,
NA,chipmunk,sugarglider,0,
NA,chipmunk,oppy,0,
NA,chipmunk,lemur,0,
NA,chipmunk,ostrich,0,
NA,chipmunk,redpanda,0,
NA,chipmunk,pelican,0,
NA,chipmunk,gazelle,0,
NA,chipmunk,wasp,0,
NA,chipmunk,pteordactyl,0,
NA,chipmunk,whale,0,
NA,chipmunk,sheep,0,
NA,chipmunk,horse,0,
NA,chipmunk,humpbackwhale,0,
NA,chipmunk,monkey,0,
NA,chipmunk,terrier,0,
NA,chipmunk,stork,0,
NA,chipmunk,opossum,0,
NA,chipmunk,starfish,0,
NA,chipmunk,goby,0,
NA,chipmunk,steer,0,
NA,chipmunk,donkey,0,
NA,chipmunk,mink,0,
NA,chipmunk,macaw,0,
NA,chipmunk,ram,0,
NA,chipmunk,rat,0,
NA,chipmunk,oriole,0,
NA,chipmunk,ray,0,
NA,chipmunk,koala,0,
NA,chipmunk,guineapig,1,
NA,chipmunk,ibex,0,
NA,chipmunk,tapir,0,
NA,chipmunk,salmon,0,
NA,chipmunk,oyster,0,
NA,chipmunk,sunbear,0,
NA,chipmunk,duckling,0,
NA,chipmunk,dog,0,
NA,chipmunk,hyena,0,
NA,chipmunk,skunk,1,
NA,chipmunk,cobra,0,
NA,chipmunk,sparrow,0,
NA,chipmunk,nutria,0,
NA,chipmunk,gnat,0,
NA,chipmunk,condor,0,
NA,chipmunk,scorpion,0,
NA,chipmunk,sabertoothedtiger,0,
NA,chipmunk,piranha,0,
NA,chipmunk,cougar,0,
NA,chipmunk,penguin,0,
NA,chipmunk,porcupine,0,
NA,chipmunk,grizzlybear,0,
NA,chipmunk,ferret,0,
NA,chipmunk,koi,0,
NA,chipmunk,jaguar,0,
NA,chipmunk,tabby,0,
NA,chipmunk,emu,0,
NA,chipmunk,nightingale,0,
NA,chipmunk,orca,0,
NA,chipmunk,honeybadger,0,
NA,chipmunk,lion,0,
NA,chipmunk,seal,0,
NA,chipmunk,puma,0,
NA,chipmunk,woodchuck,0,
NA,chipmunk,viper,0,
NA,chipmunk,zebu,0,
NA,chipmunk,newt,0,
NA,chipmunk,cow,0,
NA,chipmunk,manx,0,
NA,chipmunk,cod,0,
NA,chipmunk,wallaby,0,
NA,chipmunk,swallow,0,
NA,chipmunk,groundhog,0,
NA,chipmunk,treefrog,0,
NA,chipmunk,sloth,0,
NA,chipmunk,sandshark,0,
NA,chipmunk,gopher,0,
NA,chipmunk,isopod,0,
NA,chipmunk,weasel,0,
NA,chipmunk,turkey,0,
NA,chipmunk,reindeer,0,
NA,chipmunk,yak,0,
NA,chipmunk,marmot,0,
NA,chipmunk,polarbear,0,
NA,chipmunk,squirrel,1,
NA,chipmunk,chowchow,0,
NA,chipmunk,tiger,0,
NA,chipmunk,wildcat,0,
NA,chipmunk,gnu,0,
NA,chipmunk,lizard,0,
NA,chipmunk,robin,0,
NA,chipmunk,moth,0,
NA,chipmunk,squid,0,
NA,chipmunk,rooster,0,
NA,chipmunk,mockingbird,0,
NA,chipmunk,warthog,0,
NA,chipmunk,mouse,0,
NA,chipmunk,killerwhale,0,
NA,chipmunk,ewe,0,
NA,chipmunk,moose,1,
NA,chipmunk,snail,0,
NA,chipmunk,leopard,0,
NA,chipmunk,clownfish,0,
NA,chipmunk,unicorn,0,
NA,chipmunk,tuna,0,
NA,chipmunk,hummingbird,0,
NA,chipmunk,pitbull,0,
NA,chipmunk,macaque,0,
NA,chipmunk,wren,0,
NA,chipmunk,flea,0,
NA,chipmunk,ermine,0,
NA,chipmunk,human,0,
NA,chipmunk,mongoose,0,
NA,chipmunk,jackal,0,
NA,chipmunk,elk,0,
NA,chipmunk,conure,0,
NA,chipmunk,hat,0,
NA,chipmunk,raven,0,
NA,chipmunk,vulture,0,
NA,chipmunk,manatee,0,
NA,chipmunk,flamingo,0,
NA,chipmunk,falcon,0,
NA,chipmunk,tick,0,
NA,chipmunk,clam,0,
NA,chipmunk,marlin,0,
NA,chipmunk,marmoset,0,
NA,chipmunk,eel,0,
NA,chipmunk,mosquito,0,
NA,chipmunk,walrus,0,
NA,chipmunk,firefly,0,
NA,chipmunk,seacucumber,0,
NA,chipmunk,cicada,0,
NA,chipmunk,lobster,0,
NA,chipmunk,fox,0,
NA,chipmunk,rattlesnake,0,
NA,chipmunk,greatwhiteshark,0,
NA,chipmunk,lark,0,
NA,chipmunk,stingray,0,
NA,chipmunk,trout,0,
NA,chipmunk,cottonmouth,0,
NA,chipmunk,slug,0,
NA,chipmunk,raptor,0,
NA,chipmunk,pika,0,
NA,chipmunk,shrimp,0,
NA,chipmunk,wolf,0,
NA,chipmunk,ox,0,
NA,chipmunk,octopus,0,
NA,chipmunk,meerkat,0,
NA,chipmunk,owl,0,
NA,chipmunk,hammerheadshark,0,
NA,chipmunk,millipede,0,
NA,chipmunk,graywolf,0,
NA,chipmunk,hen,0,
NA,chipmunk,hare,0,
NA,chipmunk,pufferfish,0,
NA,chipmunk,cricket,0,
NA,chipmunk,serval,0,
NA,chipmunk,toucan,0,
NA,chipmunk,crane,0,
NA,chipmunk,otter,0,
NA,chipmunk,otwe,0,
NA,chipmunk,lynx,1,
NA,chipmunk,howlermonkey,0,
NA,chipmunk,hornet,0,
NA,chipmunk,pib,0,
NA,chipmunk,deer,0,
NA,chipmunk,pig,0,
NA,chipmunk,gecko,0,
NA,chipmunk,mole,1,
NA,chipmunk,quail,0,
NA,chipmunk,parakeet,0,
NA,chipmunk,finch,0,
NA,chipmunk,mockingjay,0,
NA,chipmunk,puppy,0,
NA,chipmunk,wombat,0,
NA,chipmunk,phoenix,0,
NA,chipmunk,toad,0,
NA,chipmunk,drag,0,
NA,chipmunk,fisher,0,
NA,chipmunk,cuttlefish,0,
NA,chipmunk,gorilla,1,
NA,ram,spidermonkey,0,
NA,ram,tasmaniandevil,0,
NA,ram,swan,0,
NA,ram,tyrannosaurusrex,0,
NA,ram,scottishshetland,0,
NA,ram,stinkbug,0,
NA,ram,urangutan,0,
NA,ram,wildebeest,0,
NA,ram,tarantula,0,
NA,ram,velociraptor,0,
NA,ram,stallion,0,
NA,ram,tortoise,0,
NA,ram,vole,0,
NA,ram,weevil,0,
NA,ram,worm,0,
NA,ram,seahorse,0,
NA,ram,seagull,0,
NA,ram,shark,0,
NA,ram,spermwhale,0,
NA,ram,woodpecker,0,
NA,ram,rhinoceros,0,
NA,ram,xerus,0,
NA,ram,redfox,0,
NA,ram,swordfish,0,
NA,ram,salamander,0,
NA,ram,snake,0,
NA,ram,turtle,1,
NA,ram,spider,0,
NA,ram,whaleshark,0,
NA,ram,zebra,0,
NA,ram,wolverine,0,
NA,ram,sealion,0,
NA,ram,waterbear,0,
NA,ram,shrew,0,
NA,ram,sugarglider,0,
NA,ram,redpanda,0,
NA,ram,wasp,0,
NA,ram,whale,0,
NA,ram,sheep,1,
NA,ram,terrier,0,
NA,ram,stork,0,
NA,ram,starfish,0,
NA,ram,steer,0,
NA,ram,rat,0,
NA,ram,ray,0,
NA,ram,tapir,0,
NA,ram,salmon,0,
NA,ram,sunbear,0,
NA,ram,skunk,0,
NA,ram,sparrow,0,
NA,ram,scorpion,0,
NA,ram,sabertoothedtiger,0,
NA,ram,tabby,0,
NA,ram,seal,0,
NA,ram,woodchuck,0,
NA,ram,viper,0,
NA,ram,zebu,0,
NA,ram,wallaby,0,
NA,ram,swallow,0,
NA,ram,treefrog,0,
NA,ram,sloth,0,
NA,ram,sandshark,0,
NA,ram,weasel,0,
NA,ram,turkey,0,
NA,ram,reindeer,0,
NA,ram,yak,0,
NA,ram,squirrel,0,
NA,ram,tiger,0,
NA,ram,wildcat,0,
NA,ram,robin,0,
NA,ram,squid,0,
NA,ram,rooster,0,
NA,ram,warthog,0,
NA,ram,snail,0,
NA,ram,unicorn,0,
NA,ram,tuna,0,
NA,ram,wren,0,
NA,ram,raven,0,
NA,ram,vulture,0,
NA,ram,tick,0,
NA,ram,walrus,0,
NA,ram,seacucumber,0,
NA,ram,rattlesnake,0,
NA,ram,stingray,0,
NA,ram,trout,0,
NA,ram,slug,0,
NA,ram,raptor,0,
NA,ram,shrimp,0,
NA,ram,wolf,0,
NA,ram,serval,0,
NA,ram,toucan,0,
NA,ram,wombat,0,
NA,ram,toad,0,
NA,ant,fawn,0,
NA,ant,peacock,0,
NA,ant,pheasant,0,
NA,ant,spidermonkey,0,
NA,ant,crocodile,0,
NA,ant,prairiedog,0,
NA,ant,tasmaniandevil,0,
NA,ant,peccary,0,
NA,ant,komododragon,0,
NA,ant,swan,0,
NA,ant,dragonfly,0,
NA,ant,chameleon,0,
NA,ant,tyrannosaurusrex,0,
NA,ant,scottishshetland,0,
NA,ant,llama,0,
NA,ant,kitten,0,
NA,ant,kingcobra,0,
NA,ant,bessbug,0,
NA,ant,stinkbug,0,
NA,ant,parrot,1,
NA,ant,boaconstrictor,0,
NA,ant,dinosaur,0,
NA,ant,urangutan,0,
NA,ant,quahog,0,
NA,ant,cockatoo,0,
NA,ant,germansheperd,0,
NA,ant,crow,0,
NA,ant,grasshopper,0,
NA,ant,labradorretriever,0,
NA,ant,panda,0,
NA,ant,wildebeest,0,
NA,ant,tarantula,0,
NA,ant,bird,0,
NA,ant,velociraptor,0,
NA,ant,kangaroo,0,
NA,ant,stallion,0,
NA,ant,mule,0,
NA,ant,ibis,0,
NA,ant,goldfish,0,
NA,ant,tortoise,0,
NA,ant,mantis,0,
NA,ant,hamster,0,
NA,ant,orangutan,0,
NA,ant,raccoon,0,
NA,ant,mussel,0,
NA,ant,vole,0,
NA,ant,gull,0,
NA,ant,weevil,0,
NA,ant,dormouse,0,
NA,ant,ocelot,0,
NA,ant,duck,0,
NA,ant,ape,0,
NA,ant,poodle,0,
NA,ant,frog,0,
NA,ant,goldenretriever,0,
NA,ant,chinchilla,0,
NA,ant,crab,0,
NA,ant,cassowary,0,
NA,ant,ladybug,1,
NA,ant,chimpanzee,0,
NA,ant,armadillo,0,
NA,ant,rabbit,0,
NA,ant,coyote,0,
NA,ant,beluga,0,
NA,ant,fly,1,
NA,ant,dodo,0,
NA,ant,worm,0,
NA,ant,cat,0,
NA,ant,seahorse,0,
NA,ant,grubworm,0,
NA,ant,seagull,0,
NA,ant,daddylonglegs,0,
NA,ant,shark,0,
NA,ant,pony,0,
NA,ant,dolphin,0,
NA,ant,spermwhale,0,
NA,ant,anteater,1,
NA,ant,jackrabbit,0,
NA,ant,woodpecker,0,
NA,ant,egret,0,
NA,ant,magpie,0,
NA,ant,rhinoceros,0,
NA,ant,cardinal,0,
NA,ant,elephant,0,
NA,ant,cheetah,0,
NA,ant,goat,0,
NA,ant,possum,0,
NA,ant,echidna,0,
NA,ant,maltese,0,
NA,ant,hawk,0,
NA,ant,dove,0,
NA,ant,jellyfish,0,
NA,ant,xerus,0,
NA,ant,platypus,0,
NA,ant,nakedmolerat,0,
NA,ant,dragon,0,
NA,ant,narwhal,0,
NA,ant,hedgehog,0,
NA,ant,antelope,0,
NA,ant,earthworm,0,
NA,ant,minnow,0,
NA,ant,canary,0,
NA,ant,iguana,0,
NA,ant,muskrat,0,
NA,ant,chihuahua,0,
NA,ant,monitor,0,
NA,ant,redfox,0,
NA,ant,heron,0,
NA,ant,kinkajou,0,
NA,ant,catfish,0,
NA,ant,python,0,
NA,ant,swordfish,0,
NA,ant,salamander,0,
NA,ant,caterpillar,1,
NA,ant,giraffe,0,
NA,ant,snake,0,
NA,ant,dingleberry,0,
NA,ant,mountainlion,0,
NA,ant,dingo,0,
NA,ant,bonobo,0,
NA,ant,turtle,0,
NA,ant,fish,0,
NA,ant,spider,1,
NA,ant,goose,0,
NA,ant,persian,0,
NA,ant,whaleshark,0,
NA,ant,zebra,0,
NA,ant,beetle,1,
NA,ant,hippopotamus,0,
NA,ant,mantaray,0,
NA,ant,pigeon,0,
NA,ant,wolverine,0,
NA,ant,sealion,0,
NA,ant,liger,0,
NA,ant,eagle,0,
NA,ant,bass,0,
NA,ant,carp,0,
NA,ant,cockroach,1,
NA,ant,waterbear,0,
NA,ant,gerbil,0,
NA,ant,shrew,0,
NA,ant,sugarglider,0,
NA,ant,oppy,0,
NA,ant,lemur,0,
NA,ant,ostrich,0,
NA,ant,redpanda,0,
NA,ant,pelican,0,
NA,ant,gazelle,0,
NA,ant,wasp,0,
NA,ant,pteordactyl,0,
NA,ant,carpetbeetle,0,
NA,ant,bobcat,0,
NA,ant,whale,0,
NA,ant,sheep,0,
NA,ant,horse,0,
NA,ant,humpbackwhale,0,
NA,ant,monkey,0,
NA,ant,terrier,0,
NA,ant,stork,0,
NA,ant,opossum,0,
NA,ant,bullfrog,0,
NA,ant,starfish,1,
NA,ant,bulldog,0,
NA,ant,bluejay,0,
NA,ant,brub,0,
NA,ant,badger,0,
NA,ant,goby,0,
NA,ant,steer,0,
NA,ant,donkey,0,
NA,ant,mink,0,
NA,ant,macaw,0,
NA,ant,chipmunk,0,
NA,ant,ram,0,
NA,ant,rat,0,
NA,ant,oriole,0,
NA,ant,ray,0,
NA,ant,koala,0,
NA,ant,capuchin,0,
NA,ant,guineapig,0,
NA,ant,ibex,0,
NA,ant,butterfly,0,
NA,ant,tapir,0,
NA,ant,salmon,0,
NA,ant,bluebird,0,
NA,ant,oyster,0,
NA,ant,sunbear,0,
NA,ant,beardeddragon,0,
