filename,cutoff,hit,fa,cost
zibb_p4_a05_b3,0.65,364,9598,9627
zibb_p4_a05_b3,0.7,364,9598,9627
zibb_p4_a05_b3,0.75,364,9598,9627
zibb_p4_a05_b3,0.8,357,7407,7443
zibb_p4_a05_b3,0.85,357,7407,7443
zibb_p4_a05_b3,0.9,357,7407,7443
zibb_p4_a05_b3,0.95,312,4927,5008
zibb_p4_a05_b3,1.0,0,0,393
zibb_p4_a075_b075,0.0,385,10485,10493
zibb_p4_a075_b075,0.05,385,10485,10493
zibb_p4_a075_b075,0.1,385,10485,10493
zibb_p4_a075_b075,0.15,366,10094,10121
zibb_p4_a075_b075,0.2,346,8599,8646
zibb_p4_a075_b075,0.25,310,4808,4891
zibb_p4_a075_b075,0.3,305,4805,4893
zibb_p4_a075_b075,0.35,274,2382,2501
zibb_p4_a075_b075,0.4,254,2361,2500
zibb_p4_a075_b075,0.45,224,123,292
zibb_p4_a075_b075,0.5,219,122,296
zibb_p4_a075_b075,0.55,202,79,270
zibb_p4_a075_b075,0.6,197,79,275
zibb_p4_a075_b075,0.65,188,61,266
zibb_p4_a075_b075,0.7,185,61,269
zibb_p4_a075_b075,0.75,184,60,269
zibb_p4_a075_b075,0.8,173,37,257
zibb_p4_a075_b075,0.85,173,37,257
zibb_p4_a075_b075,0.9,122,4,275
zibb_p4_a075_b075,0.95,12,0,381
zibb_p4_a075_b075,1.0,0,0,393
zibb_p4_a075_b1,0.0,385,10485,10493
zibb_p4_a075_b1,0.05,385,10485,10493
zibb_p4_a075_b1,0.1,385,10485,10493
zibb_p4_a075_b1,0.15,381,10457,10469
zibb_p4_a075_b1,0.2,355,9575,9613
zibb_p4_a075_b1,0.25,344,8600,8649
zibb_p4_a075_b1,0.3,328,7124,7189
zibb_p4_a075_b1,0.35,297,4814,4910
zibb_p4_a075_b1,0.4,276,2407,2524
zibb_p4_a075_b1,0.45,258,2382,2517
zibb_p4_a075_b1,0.5,226,134,301
zibb_p4_a075_b1,0.55,213,100,280
zibb_p4_a075_b1,0.6,204,96,285
zibb_p4_a075_b1,0.65,199,96,290
zibb_p4_a075_b1,0.7,197,86,282
zibb_p4_a075_b1,0.75,197,84,280
zibb_p4_a075_b1,0.8,196,84,281
zibb_p4_a075_b1,0.85,186,61,268
zibb_p4_a075_b1,0.9,130,7,270
zibb_p4_a075_b1,0.95,14,0,379
zibb_p4_a075_b1,1.0,0,0,393
zibb_p4_a075_b2,0.0,385,10485,10493
zibb_p4_a075_b2,0.05,385,10485,10493
zibb_p4_a075_b2,0.1,385,10485,10493
zibb_p4_a075_b2,0.15,385,10485,10493
zibb_p4_a075_b2,0.2,385,10485,10493
zibb_p4_a075_b2,0.25,383,10480,10490
zibb_p4_a075_b2,0.3,380,10350,10363
zibb_p4_a075_b2,0.35,368,9602,9627
zibb_p4_a075_b2,0.4,351,8638,8680
zibb_p4_a075_b2,0.45,329,7157,7221
zibb_p4_a075_b2,0.5,323,7140,7210
zibb_p4_a075_b2,0.55,323,7140,7210
zibb_p4_a075_b2,0.6,323,7140,7210
zibb_p4_a075_b2,0.65,323,7140,7210
zibb_p4_a075_b2,0.7,316,4956,5033
zibb_p4_a075_b2,0.75,316,4956,5033
zibb_p4_a075_b2,0.8,316,4956,5033
zibb_p4_a075_b2,0.85,316,4956,5033
zibb_p4_a075_b2,0.9,271,2469,2591
zibb_p4_a075_b2,0.95,45,0,348
zibb_p4_a075_b2,1.0,0,0,393
zibb_p4_a075_b3,0.0,385,10485,10493
zibb_p4_a075_b3,0.05,385,10485,10493
zibb_p4_a075_b3,0.1,385,10485,10493
zibb_p4_a075_b3,0.15,385,10485,10493
zibb_p4_a075_b3,0.2,385,10485,10493
zibb_p4_a075_b3,0.25,385,10485,10493
zibb_p4_a075_b3,0.3,385,10485,10493
zibb_p4_a075_b3,0.35,382,10457,10468
zibb_p4_a075_b3,0.4,373,10108,10128
zibb_p4_a075_b3,0.45,367,9603,9629
zibb_p4_a075_b3,0.5,358,9585,9620
zibb_p4_a075_b3,0.55,358,9585,9620
zibb_p4_a075_b3,0.6,358,9585,9620
zibb_p4_a075_b3,0.65,358,9585,9620
zibb_p4_a075_b3,0.7,358,9585,9620
zibb_p4_a075_b3,0.75,351,7394,7436
zibb_p4_a075_b3,0.8,351,7394,7436
zibb_p4_a075_b3,0.85,351,7394,7436
zibb_p4_a075_b3,0.9,341,7353,7405
zibb_p4_a075_b3,0.95,112,46,327
zibb_p4_a075_b3,1.0,0,0,393
zibb_p4_a1_b05,0.0,385,10485,10493
zibb_p4_a1_b05,0.05,385,10485,10493
zibb_p4_a1_b05,0.1,367,10094,10120
zibb_p4_a1_b05,0.15,334,7124,7183
zibb_p4_a1_b05,0.2,315,4821,4899
zibb_p4_a1_b05,0.25,298,2419,2514
zibb_p4_a1_b05,0.3,264,183,312
zibb_p4_a1_b05,0.35,242,156,307
zibb_p4_a1_b05,0.4,224,120,289
zibb_p4_a1_b05,0.45,214,120,299
zibb_p4_a1_b05,0.5,190,73,276
zibb_p4_a1_b05,0.55,170,67,290
zibb_p4_a1_b05,0.6,139,36,290
zibb_p4_a1_b05,0.65,139,36,290
zibb_p4_a1_b05,0.7,128,35,300
zibb_p4_a1_b05,0.75,117,13,289
zibb_p4_a1_b05,0.8,113,13,293
zibb_p4_a1_b05,0.85,96,1,298
zibb_p4_a1_b05,0.9,52,0,341
zibb_p4_a1_b05,0.95,0,0,393
zibb_p4_a1_b05,1.0,0,0,393
zibb_p4_a1_b075,0.0,385,10485,10493
zibb_p4_a1_b075,0.05,385,10485,10493
zibb_p4_a1_b075,0.1,385,10485,10493
zibb_p4_a1_b075,0.15,366,10093,10120
zibb_p4_a1_b075,0.2,332,7120,7181
zibb_p4_a1_b075,0.25,311,4816,4898
zibb_p4_a1_b075,0.3,284,2406,2515
zibb_p4_a1_b075,0.35,269,2389,2513
zibb_p4_a1_b075,0.4,238,153,308
zibb_p4_a1_b075,0.45,211,121,303
zibb_p4_a1_b075,0.5,193,77,277
zibb_p4_a1_b075,0.55,174,70,289
zibb_p4_a1_b075,0.6,165,47,275
zibb_p4_a1_b075,0.65,153,44,284
zibb_p4_a1_b075,0.7,145,42,290
zibb_p4_a1_b075,0.75,136,20,277
zibb_p4_a1_b075,0.8,127,20,286
zibb_p4_a1_b075,0.85,107,3,289
zibb_p4_a1_b075,0.9,56,0,337
zibb_p4_a1_b075,0.95,0,0,393
zibb_p4_a1_b075,1.0,0,0,393
zibb_p4_a1_b1,0.0,385,10485,10493
zibb_p4_a1_b1,0.05,385,10485,10493
zibb_p4_a1_b1,0.1,385,10485,10493
zibb_p4_a1_b1,0.15,381,10457,10469
zibb_p4_a1_b1,0.2,356,9577,9614
zibb_p4_a1_b1,0.25,330,7123,7186
zibb_p4_a1_b1,0.3,305,4823,4911
zibb_p4_a1_b1,0.35,294,4813,4912
zibb_p4_a1_b1,0.4,253,2372,2512
zibb_p4_a1_b1,0.45,252,2372,2513
zibb_p4_a1_b1,0.5,213,124,304
zibb_p4_a1_b1,0.55,199,78,272
zibb_p4_a1_b1,0.6,184,72,281
zibb_p4_a1_b1,0.65,173,53,273
zibb_p4_a1_b1,0.7,168,53,278
zibb_p4_a1_b1,0.75,166,51,278
zibb_p4_a1_b1,0.8,153,29,269
zibb_p4_a1_b1,0.85,127,6,272
zibb_p4_a1_b1,0.9,70,0,323
zibb_p4_a1_b1,0.95,0,0,393
zibb_p4_a1_b1,1.0,0,0,393
zibb_p4_a1_b2,0.0,385,10485,10493
zibb_p4_a1_b2,0.05,385,10485,10493
zibb_p4_a1_b2,0.1,385,10485,10493
zibb_p4_a1_b2,0.15,385,10485,10493
zibb_p4_a1_b2,0.2,385,10485,10493
zibb_p4_a1_b2,0.25,382,10457,10468
zibb_p4_a1_b2,0.3,373,10108,10128
zibb_p4_a1_b2,0.35,368,9602,9627
zibb_p4_a1_b2,0.4,342,7173,7224
zibb_p4_a1_b2,0.45,330,7156,7219
zibb_p4_a1_b2,0.5,314,6941,7020
zibb_p4_a1_b2,0.55,314,6941,7020
zibb_p4_a1_b2,0.6,314,6941,7020
zibb_p4_a1_b2,0.65,307,4753,4839
zibb_p4_a1_b2,0.7,307,4753,4839
zibb_p4_a1_b2,0.75,307,4753,4839
zibb_p4_a1_b2,0.8,307,4753,4839
zibb_p4_a1_b2,0.85,297,4709,4805
zibb_p4_a1_b2,0.9,211,109,291
zibb_p4_a1_b2,0.95,1,0,392
zibb_p4_a1_b2,1.0,0,0,393
zibb_p4_a1_b3,0.0,385,10485,10493
zibb_p4_a1_b3,0.05,385,10485,10493
zibb_p4_a1_b3,0.1,385,10485,10493
zibb_p4_a1_b3,0.15,385,10485,10493
zibb_p4_a1_b3,0.2,385,10485,10493
zibb_p4_a1_b3,0.25,385,10485,10493
zibb_p4_a1_b3,0.3,385,10485,10493
zibb_p4_a1_b3,0.35,382,10457,10468
zibb_p4_a1_b3,0.4,372,10108,10129
zibb_p4_a1_b3,0.45,367,9603,9629
zibb_p4_a1_b3,0.5,353,8675,8715
zibb_p4_a1_b3,0.55,353,8675,8715
zibb_p4_a1_b3,0.6,353,8675,8715
zibb_p4_a1_b3,0.65,353,8675,8715
zibb_p4_a1_b3,0.7,353,8675,8715
zibb_p4_a1_b3,0.75,346,6493,6540
zibb_p4_a1_b3,0.8,346,6493,6540
zibb_p4_a1_b3,0.85,346,6493,6540
zibb_p4_a1_b3,0.9,301,4004,4096
zibb_p4_a1_b3,0.95,12,0,381
zibb_p4_a1_b3,1.0,0,0,393
zibb_p4_a2_b075,0.0,385,10485,10493
zibb_p4_a2_b075,0.05,385,10485,10493
zibb_p4_a2_b075,0.1,383,10480,10490
zibb_p4_a2_b075,0.15,362,9583,9614
zibb_p4_a2_b075,0.2,321,4837,4909
zibb_p4_a2_b075,0.25,301,2436,2528
zibb_p4_a2_b075,0.3,264,197,326
zibb_p4_a2_b075,0.35,240,166,319
zibb_p4_a2_b075,0.4,210,126,309
zibb_p4_a2_b075,0.45,182,76,287
zibb_p4_a2_b075,0.5,142,30,281
zibb_p4_a2_b075,0.55,121,28,300
zibb_p4_a2_b075,0.6,99,4,298
zibb_p4_a2_b075,0.65,83,1,311
zibb_p4_a2_b075,0.7,59,0,334
zibb_p4_a2_b075,0.75,50,0,343
zibb_p4_a2_b075,0.8,26,0,367
zibb_p4_a2_b075,0.85,8,0,385
zibb_p4_a2_b075,0.9,0,0,393
zibb_p4_a2_b075,0.95,0,0,393
zibb_p4_a2_b075,1.0,0,0,393
zibb_p4_a2_b1,0.0,385,10485,10493
zibb_p4_a2_b1,0.05,385,10485,10493
zibb_p4_a2_b1,0.1,385,10485,10493
zibb_p4_a2_b1,0.15,377,10344,10360
zibb_p4_a2_b1,0.2,350,8608,8651
zibb_p4_a2_b1,0.25,315,4835,4913
zibb_p4_a2_b1,0.3,286,2425,2532
zibb_p4_a2_b1,0.35,269,2407,2531
zibb_p4_a2_b1,0.4,220,125,298
zibb_p4_a2_b1,0.45,210,125,308
zibb_p4_a2_b1,0.5,165,68,296
zibb_p4_a2_b1,0.55,148,29,274
zibb_p4_a2_b1,0.6,120,27,300
zibb_p4_a2_b1,0.65,93,2,302
zibb_p4_a2_b1,0.7,79,2,316
zibb_p4_a2_b1,0.75,63,0,330
zibb_p4_a2_b1,0.8,47,0,346
zibb_p4_a2_b1,0.85,24,0,369
zibb_p4_a2_b1,0.9,0,0,393
zibb_p4_a2_b1,0.95,0,0,393
zibb_p4_a2_b1,1.0,0,0,393
zibb_p4_a2_b2,0.0,385,10485,10493
zibb_p4_a2_b2,0.05,385,10485,10493
zibb_p4_a2_b2,0.1,385,10485,10493
zibb_p4_a2_b2,0.15,385,10485,10493
zibb_p4_a2_b2,0.2,385,10485,10493
zibb_p4_a2_b2,0.25,379,10346,10360
zibb_p4_a2_b2,0.3,361,9586,9618
zibb_p4_a2_b2,0.35,346,8621,8668
zibb_p4_a2_b2,0.4,299,4842,4936
zibb_p4_a2_b2,0.45,284,4822,4931
zibb_p4_a2_b2,0.5,227,2344,2510
zibb_p4_a2_b2,0.55,208,130,315
zibb_p4_a2_b2,0.6,185,73,281
zibb_p4_a2_b2,0.65,167,45,271
zibb_p4_a2_b2,0.7,153,44,284
zibb_p4_a2_b2,0.75,135,25,283
zibb_p4_a2_b2,0.8,107,8,294
zibb_p4_a2_b2,0.85,56,0,337
zibb_p4_a2_b2,0.9,6,0,387
zibb_p4_a2_b2,0.95,0,0,393
zibb_p4_a2_b2,1.0,0,0,393
zibb_p4_a2_b3,0.0,385,10485,10493
zibb_p4_a2_b3,0.05,385,10485,10493
zibb_p4_a2_b3,0.1,385,10485,10493
zibb_p4_a2_b3,0.15,385,10485,10493
zibb_p4_a2_b3,0.2,385,10485,10493
zibb_p4_a2_b3,0.25,385,10485,10493
zibb_p4_a2_b3,0.3,383,10480,10490
zibb_p4_a2_b3,0.35,380,10350,10363
zibb_p4_a2_b3,0.4,367,9603,9629
zibb_p4_a2_b3,0.45,351,8638,8680
zibb_p4_a2_b3,0.5,329,7189,7253
zibb_p4_a2_b3,0.55,329,7189,7253
zibb_p4_a2_b3,0.6,329,7189,7253
zibb_p4_a2_b3,0.65,322,5004,5075
zibb_p4_a2_b3,0.7,322,5004,5075
zibb_p4_a2_b3,0.75,322,5004,5075
zibb_p4_a2_b3,0.8,312,4957,5038
zibb_p4_a2_b3,0.85,225,167,335
zibb_p4_a2_b3,0.9,22,0,371
zibb_p4_a2_b3,0.95,0,0,393
zibb_p4_a2_b3,1.0,0,0,393
zibb_p4_a3_b075,0.0,385,10485,10493
zibb_p4_a3_b075,0.05,385,10485,10493
zibb_p4_a3_b075,0.1,381,10457,10469
zibb_p4_a3_b075,0.15,353,8623,8663
zibb_p4_a3_b075,0.2,316,2455,2532
zibb_p4_a3_b075,0.25,289,231,335
zibb_p4_a3_b075,0.3,248,172,317
zibb_p4_a3_b075,0.35,223,131,301
zibb_p4_a3_b075,0.4,185,76,284
zibb_p4_a3_b075,0.45,142,29,280
zibb_p4_a3_b075,0.5,108,3,288
zibb_p4_a3_b075,0.55,78,1,316
zibb_p4_a3_b075,0.6,63,1,331
zibb_p4_a3_b075,0.65,37,0,356
zibb_p4_a3_b075,0.7,23,0,370
zibb_p4_a3_b075,0.75,13,0,380
zibb_p4_a3_b075,0.8,4,0,389
zibb_p4_a3_b075,0.85,0,0,393
zibb_p4_a3_b075,0.9,0,0,393
zibb_p4_a3_b075,0.95,0,0,393
zibb_p4_a3_b075,1.0,0,0,393
zibb_p4_a3_b1,0.0,385,10485,10493
zibb_p4_a3_b1,0.05,385,10485,10493
zibb_p4_a3_b1,0.1,385,10485,10493
zibb_p4_a3_b1,0.15,369,10100,10124
zibb_p4_a3_b1,0.2,342,7149,7200
zibb_p4_a3_b1,0.25,306,2453,2540
zibb_p4_a3_b1,0.3,270,209,332
zibb_p4_a3_b1,0.35,246,174,321
zibb_p4_a3_b1,0.4,197,76,272
zibb_p4_a3_b1,0.45,186,75,282
zibb_p4_a3_b1,0.5,121,27,299
zibb_p4_a3_b1,0.55,96,3,300
zibb_p4_a3_b1,0.6,64,1,330
zibb_p4_a3_b1,0.65,35,0,358
zibb_p4_a3_b1,0.7,22,0,371
zibb_p4_a3_b1,0.75,11,0,382
zibb_p4_a3_b1,0.8,3,0,390
zibb_p4_a3_b1,0.85,0,0,393
zibb_p4_a3_b1,0.9,0,0,393
zibb_p4_a3_b1,0.95,0,0,393
zibb_p4_a3_b1,1.0,0,0,393
zibb_p4_a3_b2,0.0,385,10485,10493
zibb_p4_a3_b2,0.05,385,10485,10493
zibb_p4_a3_b2,0.1,385,10485,10493
zibb_p4_a3_b2,0.15,385,10485,10493
zibb_p4_a3_b2,0.2,385,10485,10493
zibb_p4_a3_b2,0.25,366,10100,10127
zibb_p4_a3_b2,0.3,350,8621,8664
zibb_p4_a3_b2,0.35,330,7144,7207
zibb_p4_a3_b2,0.4,272,2421,2542
zibb_p4_a3_b2,0.45,253,2386,2526
zibb_p4_a3_b2,0.5,191,77,279
zibb_p4_a3_b2,0.55,162,71,302
zibb_p4_a3_b2,0.6,118,27,302
zibb_p4_a3_b2,0.65,88,2,307
zibb_p4_a3_b2,0.7,55,0,338
zibb_p4_a3_b2,0.75,33,0,360
zibb_p4_a3_b2,0.8,12,0,381
zibb_p4_a3_b2,0.85,2,0,391
zibb_p4_a3_b2,0.9,0,0,393
zibb_p4_a3_b2,0.95,0,0,393
zibb_p4_a3_b2,1.0,0,0,393
zibb_p4_a3_b3,0.0,385,10485,10493
zibb_p4_a3_b3,0.05,385,10485,10493
zibb_p4_a3_b3,0.1,385,10485,10493
zibb_p4_a3_b3,0.15,385,10485,10493
zibb_p4_a3_b3,0.2,385,10485,10493
zibb_p4_a3_b3,0.25,385,10485,10493
zibb_p4_a3_b3,0.3,381,10457,10469
zibb_p4_a3_b3,0.35,368,10100,10125
zibb_p4_a3_b3,0.4,339,8622,8676
zibb_p4_a3_b3,0.45,316,7141,7218
zibb_p4_a3_b3,0.5,257,2400,2536
zibb_p4_a3_b3,0.55,219,2351,2525
zibb_p4_a3_b3,0.6,179,78,292
zibb_p4_a3_b3,0.65,151,40,282
zibb_p4_a3_b3,0.7,124,18,287
zibb_p4_a3_b3,0.75,88,7,312
zibb_p4_a3_b3,0.8,46,0,347
zibb_p4_a3_b3,0.85,11,0,382
zibb_p4_a3_b3,0.9,0,0,393
zibb_p4_a3_b3,0.95,0,0,393
zibb_p4_a3_b3,1.0,0,0,393
zibb_p5_a05_b075,0.0,385,10485,10493
zibb_p5_a05_b075,0.05,385,10485,10493
zibb_p5_a05_b075,0.1,385,10485,10493
zibb_p5_a05_b075,0.15,376,10344,10361
zibb_p5_a05_b075,0.2,356,9575,9612
zibb_p5_a05_b075,0.25,333,7120,7180
zibb_p5_a05_b075,0.3,316,4824,4901
zibb_p5_a05_b075,0.35,303,4813,4903
zibb_p5_a05_b075,0.4,284,2407,2516
zibb_p5_a05_b075,0.45,265,2384,2512
zibb_p5_a05_b075,0.5,242,145,296
zibb_p5_a05_b075,0.55,241,145,297
zibb_p5_a05_b075,0.6,239,128,282
zibb_p5_a05_b075,0.65,236,127,284
zibb_p5_a05_b075,0.7,235,126,284
zibb_p5_a05_b075,0.75,235,126,284
zibb_p5_a05_b075,0.8,235,126,284
zibb_p5_a05_b075,0.85,235,126,284
zibb_p5_a05_b075,0.9,225,103,271
zibb_p5_a05_b075,0.95,109,6,290
zibb_p5_a05_b075,1.0,0,0,393
zibb_p5_a05_b1,0.0,385,10485,10493
zibb_p5_a05_b1,0.05,385,10485,10493
zibb_p5_a05_b1,0.1,385,10485,10493
zibb_p5_a05_b1,0.15,385,10485,10493
zibb_p5_a05_b1,0.2,379,10349,10363
zibb_p5_a05_b1,0.25,368,9601,9626
zibb_p5_a05_b1,0.3,360,8644,8677
zibb_p5_a05_b1,0.35,342,7172,7223
zibb_p5_a05_b1,0.4,316,4868,4945
zibb_p5_a05_b1,0.45,297,4829,4925
zibb_p5_a05_b1,0.5,288,4814,4919
zibb_p5_a05_b1,0.55,288,4814,4919
zibb_p5_a05_b1,0.6,281,2610,2722
zibb_p5_a05_b1,0.65,281,2610,2722
zibb_p5_a05_b1,0.7,281,2610,2722
zibb_p5_a05_b1,0.75,281,2610,2722
zibb_p5_a05_b1,0.8,281,2610,2722
zibb_p5_a05_b1,0.85,281,2610,2722
zibb_p5_a05_b1,0.9,271,2582,2704
zibb_p5_a05_b1,0.95,199,92,286
zibb_p5_a05_b1,1.0,0,0,393
zibb_p5_a05_b2,0.0,385,10485,10493
zibb_p5_a05_b2,0.05,385,10485,10493
zibb_p5_a05_b2,0.1,385,10485,10493
zibb_p5_a05_b2,0.15,385,10485,10493
zibb_p5_a05_b2,0.2,385,10485,10493
zibb_p5_a05_b2,0.25,385,10485,10493
zibb_p5_a05_b2,0.3,382,10457,10468
zibb_p5_a05_b2,0.35,373,10108,10128
zibb_p5_a05_b2,0.4,368,9603,9628
zibb_p5_a05_b2,0.45,351,8639,8681
zibb_p5_a05_b2,0.5,351,8639,8681
zibb_p5_a05_b2,0.55,351,8639,8681
zibb_p5_a05_b2,0.6,351,8639,8681
zibb_p5_a05_b2,0.65,351,8639,8681
zibb_p5_a05_b2,0.7,351,8639,8681
zibb_p5_a05_b2,0.75,344,6457,6506
zibb_p5_a05_b2,0.8,344,6457,6506
zibb_p5_a05_b2,0.85,344,6457,6506
zibb_p5_a05_b2,0.9,344,6457,6506
zibb_p5_a05_b2,0.95,299,3968,4062
zibb_p5_a05_b2,1.0,0,0,393
zibb_p5_a05_b3,0.0,385,10485,10493
zibb_p5_a05_b3,0.05,385,10485,10493
zibb_p5_a05_b3,0.1,385,10485,10493
zibb_p5_a05_b3,0.15,385,10485,10493
zibb_p5_a05_b3,0.2,385,10485,10493
zibb_p5_a05_b3,0.25,385,10485,10493
zibb_p5_a05_b3,0.3,385,10485,10493
zibb_p5_a05_b3,0.35,385,10485,10493
zibb_p5_a05_b3,0.4,382,10457,10468
zibb_p5_a05_b3,0.45,374,10109,10128
zibb_p5_a05_b3,0.5,373,10109,10129
zibb_p5_a05_b3,0.55,373,10109,10129
zibb_p5_a05_b3,0.6,373,10109,10129
zibb_p5_a05_b3,0.65,373,10109,10129
zibb_p5_a05_b3,0.7,373,10109,10129
zibb_p5_a05_b3,0.75,373,10109,10129
zibb_p5_a05_b3,0.8,366,7918,7945
zibb_p5_a05_b3,0.85,366,7918,7945
zibb_p5_a05_b3,0.9,366,7918,7945
zibb_p5_a05_b3,0.95,356,7877,7914
zibb_p5_a05_b3,1.0,0,0,393
zibb_p5_a075_b075,0.0,385,10485,10493
zibb_p5_a075_b075,0.05,385,10485,10493
zibb_p5_a075_b075,0.1,385,10485,10493
zibb_p5_a075_b075,0.15,376,10343,10360
zibb_p5_a075_b075,0.2,356,9577,9614
zibb_p5_a075_b075,0.25,332,7117,7178
zibb_p5_a075_b075,0.3,313,4816,4896
zibb_p5_a075_b075,0.35,299,4804,4898
zibb_p5_a075_b075,0.4,279,2392,2506
zibb_p5_a075_b075,0.45,258,2370,2505
zibb_p5_a075_b075,0.5,224,130,299
zibb_p5_a075_b075,0.55,219,129,303
zibb_p5_a075_b075,0.6,205,94,282
zibb_p5_a075_b075,0.65,201,94,286
zibb_p5_a075_b075,0.7,197,89,285
zibb_p5_a075_b075,0.75,197,89,285
zibb_p5_a075_b075,0.8,197,89,285
zibb_p5_a075_b075,0.85,186,66,273
zibb_p5_a075_b075,0.9,160,28,261
zibb_p5_a075_b075,0.95,24,0,369
zibb_p5_a075_b075,1.0,0,0,393
zibb_p5_a075_b1,0.0,385,10485,10493
zibb_p5_a075_b1,0.05,385,10485,10493
zibb_p5_a075_b1,0.1,385,10485,10493
zibb_p5_a075_b1,0.15,385,10485,10493
zibb_p5_a075_b1,0.2,375,10345,10363
zibb_p5_a075_b1,0.25,356,9582,9619
zibb_p5_a075_b1,0.3,335,7142,7200
zibb_p5_a075_b1,0.35,314,4847,4926
zibb_p5_a075_b1,0.4,307,4836,4922
zibb_p5_a075_b1,0.45,284,2441,2550
zibb_p5_a075_b1,0.5,267,2417,2543
zibb_p5_a075_b1,0.55,248,175,320
zibb_p5_a075_b1,0.6,248,165,310
zibb_p5_a075_b1,0.65,246,165,312
zibb_p5_a075_b1,0.7,246,165,312
zibb_p5_a075_b1,0.75,246,165,312
zibb_p5_a075_b1,0.8,246,165,312
zibb_p5_a075_b1,0.85,236,144,301
zibb_p5_a075_b1,0.9,208,82,267
zibb_p5_a075_b1,0.95,34,0,359
zibb_p5_a075_b1,1.0,0,0,393
zibb_p5_a075_b2,0.0,385,10485,10493
zibb_p5_a075_b2,0.05,385,10485,10493
zibb_p5_a075_b2,0.1,385,10485,10493
zibb_p5_a075_b2,0.15,385,10485,10493
zibb_p5_a075_b2,0.2,385,10485,10493
zibb_p5_a075_b2,0.25,385,10485,10493
zibb_p5_a075_b2,0.3,382,10457,10468
zibb_p5_a075_b2,0.35,373,10108,10128
zibb_p5_a075_b2,0.4,368,9603,9628
zibb_p5_a075_b2,0.45,351,8639,8681
zibb_p5_a075_b2,0.5,344,8564,8613
zibb_p5_a075_b2,0.55,344,8564,8613
zibb_p5_a075_b2,0.6,344,8564,8613
zibb_p5_a075_b2,0.65,344,8564,8613
zibb_p5_a075_b2,0.7,337,6381,6437
zibb_p5_a075_b2,0.75,337,6381,6437
zibb_p5_a075_b2,0.8,337,6381,6437
zibb_p5_a075_b2,0.85,337,6381,6437
zibb_p5_a075_b2,0.9,327,6332,6398
zibb_p5_a075_b2,0.95,105,36,324
zibb_p5_a075_b2,1.0,0,0,393
zibb_p5_a075_b3,0.0,385,10485,10493
zibb_p5_a075_b3,0.05,385,10485,10493
zibb_p5_a075_b3,0.1,385,10485,10493
zibb_p5_a075_b3,0.15,385,10485,10493
zibb_p5_a075_b3,0.2,385,10485,10493
zibb_p5_a075_b3,0.25,385,10485,10493
zibb_p5_a075_b3,0.3,385,10485,10493
zibb_p5_a075_b3,0.35,385,10485,10493
zibb_p5_a075_b3,0.4,382,10457,10468
zibb_p5_a075_b3,0.45,373,10109,10129
zibb_p5_a075_b3,0.5,372,10105,10126
zibb_p5_a075_b3,0.55,372,10105,10126
zibb_p5_a075_b3,0.6,372,10105,10126
zibb_p5_a075_b3,0.65,372,10105,10126
zibb_p5_a075_b3,0.7,372,10105,10126
zibb_p5_a075_b3,0.75,372,10105,10126
zibb_p5_a075_b3,0.8,365,7914,7942
zibb_p5_a075_b3,0.85,365,7914,7942
zibb_p5_a075_b3,0.9,365,7914,7942
zibb_p5_a075_b3,0.95,198,1564,1759
zibb_p5_a075_b3,1.0,0,0,393
zibb_p5_a1_b0,0.0,313,261,341
zibb_p5_a1_b0,0.05,313,261,341
zibb_p5_a1_b0,0.1,313,261,341
zibb_p5_a1_b0,0.15,313,261,341
zibb_p5_a1_b0,0.2,303,255,345
zibb_p5_a1_b0,0.25,274,217,336
zibb_p5_a1_b0,0.3,254,176,315
zibb_p5_a1_b0,0.35,226,131,298
zibb_p5_a1_b0,0.4,196,75,272
zibb_p5_a1_b0,0.45,186,74,281
zibb_p5_a1_b0,0.5,140,25,278
zibb_p5_a1_b0,0.55,135,25,283
zibb_p5_a1_b0,0.6,101,23,315
zibb_p5_a1_b0,0.65,97,23,319
zibb_p5_a1_b0,0.7,52,1,342
zibb_p5_a1_b0,0.75,23,1,371
zibb_p5_a1_b0,0.8,7,0,386
zibb_p5_a1_b0,0.85,7,0,386
zibb_p5_a1_b0,0.9,1,0,392
zibb_p5_a1_b0,0.95,0,0,393
zibb_p5_a1_b0,1.0,0,0,393
zibb_p5_a1_b075,0.0,385,10485,10493
zibb_p5_a1_b075,0.05,385,10485,10493
zibb_p5_a1_b075,0.1,385,10485,10493
zibb_p5_a1_b075,0.15,376,10343,10360
zibb_p5_a1_b075,0.2,347,8597,8643
zibb_p5_a1_b075,0.25,332,7119,7180
zibb_p5_a1_b075,0.3,310,4817,4900
zibb_p5_a1_b075,0.35,284,2408,2517
zibb_p5_a1_b075,0.4,273,2393,2513
zibb_p5_a1_b075,0.45,245,159,307
zibb_p5_a1_b075,0.5,221,121,293
zibb_p5_a1_b075,0.55,207,82,268
zibb_p5_a1_b075,0.6,198,78,273
zibb_p5_a1_b075,0.65,194,58,257
zibb_p5_a1_b075,0.7,191,58,260
zibb_p5_a1_b075,0.75,189,56,260
zibb_p5_a1_b075,0.8,178,35,250
zibb_p5_a1_b075,0.85,149,13,257
zibb_p5_a1_b075,0.9,123,4,274
zibb_p5_a1_b075,0.95,6,0,387
zibb_p5_a1_b075,1.0,0,0,393
zibb_p5_a1_b1,0.0,385,10485,10493
zibb_p5_a1_b1,0.05,385,10485,10493
zibb_p5_a1_b1,0.1,385,10485,10493
