numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,truegraphll,truegraphll_prior,truegraphll_irt,truegraphll_irt_prior,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_uinvite_irt,time_uinvite_irt,bestgraph_uinvite_irt,hit_uinvite_irt,miss_uinvite_irt,fa_uinvite_irt,cr_uinvite_irt,ll_uinvite_irt,cost_uinvite_prior,time_uinvite_prior,bestgraph_uinvite_prior,hit_uinvite_prior,miss_uinvite_prior,fa_uinvite_prior,cr_uinvite_prior,ll_uinvite_prior,cost_uinvite_irt_prior,time_uinvite_irt_prior,bestgraph_uinvite_irt_prior,hit_uinvite_irt_prior,miss_uinvite_irt_prior,fa_uinvite_irt_prior,cr_uinvite_irt_prior,ll_uinvite_irt_prior
6,0.3,steyvers,10,30,0.7,0,stationary,20,stationary,gamma,0.9,0.909090909,20,110,9,9,>>sparse6<<:]__@_@A_@AB_@ABC`ACD_BDE_@AB`ACE_@AD_BDFGIaBEFaCIeGIK`AH_FGJ_@DFcE`BEH`BCDKbCHaEMSbDS`MQU_BCHTbCHXbHTXgIKUaBEKS,-801.9542676,-819.8920723,-776.1212655,-794.414221,98,00:00.0,>>sparse6<<:]_`_@A_@AB_@ABC_@ABCD_@ABCDE_@ABC_@ACEF_@ADEFG_BFGaBEFIaBCGHI`EGIK`ADEHI_BDEFGJLM_@CDEFGJOcEGO`BCDEHNP_@CDFKM_@BCDEFGHKSaEKMQRST`BDEFJMSUgJKMQU_ABCDFHJKNT_ABCDHJLQSTVX_@BDHJNRSTVXYgIJKOSUWaBEHKMSUVYZ,105,5,93,232,-860.9469755,33,03:08.7,>>sparse6<<:]a@_A_AB_@ABC`CDbD_@ABaC_@AD_BFGaBEFcGgIK`H_FGJ_@FcE`BEH`CDKMcEaES`BDmQUbCFHTcHJQXbHTXgIJKUaBKS,85,25,8,317,-782.4077471,29,09:55.7,>>sparse6<<:]a@_AaB_@ABC`ABD`BD_@AB`AC_@ADG_BFGaBEFcGeGIK`AH_FGJ_@FcE`BEH`CDKMbCaRS`BDmQU_BCHTbCHXbHTXgIJKUaBKS,89,21,8,317,-760.09137,31,04:08.6,>>sparse6<<:]a@_@A_@AB_A_D_ABC_AbCDG_@bbC`GIKaFIaBCDaGLbDN_KMaFQbCJKQ_@CFGIaFaFNbHIL_AThO_IQgJMW_CUV,79,24,7,325,-796.0721204,25,15:38.0,>>sparse6<<:]_`_@A_@AB`AB_@D_ABC_AbCDG_@GbbC`CGIKaFI_ABCDaGLbDN_KMaFQbCIJKQ_@FGIaF_AFNbCHI_AThO_CIQXcJMW_CTUV,87,16,9,323,-774.761977
6,0.3,steyvers,10,30,0.7,0,stationary,20,stationary,gamma,0.9,0.909090909,20,100,10,10,>>sparse6<<:]__@_@A_@AB_@ABC_@B`CDE_BCE`CDF_ACH`DGI_@AB`E`FL_@EF`L`LO`DKLM`DEGN`RmQ_EGNRdFHQR`HNVfHWhQVqV`DFGHhWX,-794.1460603,-803.8414219,-769.980813,-776.8289431,103,00:00.0,>>sparse6<<:]__@_@A_@AB_@ABC_@A_@CDE_@BCE`ABCDEFG_@ACEGH`ACDEFGI_@ABDIJ`ABEFG`FHL_@BCEFGJKM`BHLMaCEJLO`DFKLMP`ABCDEGKLN_@ACDGLNOQRmQ_ABEGJLNRS_@DFGHKQRU`EFHLMNOPUVbEFGHMNSVWhJNOQRVkQTVW_@DFGJKLNPQRVW`EFGHMOUWXY,97,3,100,235,-857.2696439,31,03:22.4,>>sparse6<<:]___@A_ABaC_`CDE_B`DEFG_AC`DGIaB``FL_BEF`MeLO`DKLM`BDEGKN`RmQ_EGR`DFHUhNVfHWhQVqV`DFGhWX,78,22,9,326,-776.414733,25,11:38.9,>>sparse6<<:]a?@_@A_AB_@AC_`CDE_BC`DEFG_AC`DGIaB`E`FL_@BEF`MeLO`DKLM`ABDEGKN`DRmQ_EGRdFHRU`HNVfHWhQVqV`DFGhWX,85,15,10,325,-755.0186335,32,03:21.0,>>sparse6<<:]a?@`A_AB_@BC_Be_@dFcD_ACD_AC_ABDKicDEJ_@GaBFKdIMdGIMaDGHIMRiRaDS_@CIJ`DOhIMRiQdL`JLOX_@GWZ,78,21,11,325,-778.1619986,40,10:06.3,>>sparse6<<:]__`A_AB_@ABC_Be_@`DF_CD_ACD_AC_ABDKicEJ_@GNaBFKdIMdGIMaDGHIMRiRaDNS_@CDIJ`DOhIMRiQcLM`JLOX_@GWZ,77,22,18,318,-761.028794
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,100,1,1,>>sparse6<<:]__@_@A_@AB_@ABCaBDaBCEbEbCFaBCDEdEFGaCFHJbCcEHKaBDcL_@CDIaBDNaBE`AIKcENfHKMbPSbEGJaBCS_CaCEJ`BEGViSV,-845.670361,-846.6036462,-820.4821633,-825.036631,111,00:00.1,>>sparse6<<:]__@_@A_AB_@ABC_AC`ABDE`BE`ABCF_@ACDEH_ADFG`ACDEFHJaBCHIK`BCEFHK_ABDELcHL_@ACDEFGIaBDEFNaBDEFJKLNO`ACIJKQR`ACEGKMNOP`ABFHIJKMR`ABDFHLMPQS`BEGHJM`ABCHIJKLNOQSTV_@CIMOS_ACEGHIJLRSUY`BEGIJMOPRSVaBEIPSVWY,94,6,105,230,-911.1785678,31,04:47.5,>>sparse6<<:]__@_@AaB_@ACfABEhBCFaCDEHfGaCFHJbKeHKaBhL_@CDIaBDENaBE`AIKcENOfHJKMbPSbEGMbCKS_IOcEJY`BEGViSV,80,20,11,324,-819.863174,29,10:37.7,>>sparse6<<:]_`_@AaB_@ACfABEhBCF_@ACDEHfGaCFHJbCeHKaBcL_@CDIaBDENaBEaIKcENfHKMbPSbEGMbCQS_IOcEJY`BEGViSV,80,20,9,326,-798.5394229,32,04:42.1,>>sparse6<<:]__@_@_@AB_@ABaBD_@ADdEaG_CGcHI_ABE_@BHccDHLaGHI`BcNnOaCDGM`ABFOdLRnU_@BEKQRk`GHR_LOPXeIXbCD,79,20,12,324,-832.6483479,33,08:46.6,>>sparse6<<:]__@_@_@A_@ABaB_@ADcDEaG_CGcHI_ABE_@BEHccDHLaGHI_BbNeNOaCDGM`ABFOdLRdNU_@BEKQk`GHRS_ILPXeGXZbCD,80,19,14,322,-814.4793729
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,108,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_@C`ADE_BDE_ADF_AD_@AGaDEFH_AD`ABDE`ABDI_@AGdFHK_AD`ABHO_FH`EFHdHcENOT_BEOhIKN_ACFHcF`AIdPSYZ,-890.4478344,-851.7279969,-860.8256225,-825.1430908,124,00:00.0,>>sparse6<<:]a?_@A_@A_ABC_@C`ACDE`ABCEF`ACDFG`AE_@AEGaBDEFHIJ_ABDHI_@ABDEGL_@ABDGIL_@ABCDGJKMdEFHJKM_@ADGHJKLMN_@ABCFGHJNQ_@CDFHILP_@CEFHIJKLMPRcDHKNR`BCEGKMNORT_@BCEGIJKOdFHIKNP_ACDEFHJLNSVX_@CFHRSV`ABCDEIMNORSTY_CEHIOPRSYZ,97,11,113,214,-927.6064739,48,04:34.9,>>sparse6<<:]a?_@A_@AaBC_@C`ADEaCdFa_@AGaBDFHIaBD`ADL`DI_@AGdFHK_DGLM`BGH_FHP`CEFHdKRcEMNT_BEKOhIKN_ACFHNcFR`BEIMpSY,81,27,21,306,-857.8566061,36,08:17.8,>>sparse6<<:]a?_@A_@AaBC_@C`ADEaCdFa_@AGaBDFH_AD`ADE`ADI_@AGdFHK_DGL`BCGH_FH`CEFHdHRcEKNT_BEOhIKN_ACFHcF`BEIMpSY,85,23,13,314,-832.5141055,27,04:44.8,>>sparse6<<:]_``A`AB_@BC_@cDcbFG_CD`DfGH_ACGJ_@CcFHKaFIJfGHK_JOcFI_ABHJaBFIQfIN`BH_DHdNRTUaOQdORqTYnTXZ,83,20,7,325,-822.1264196,26,10:49.1,>>sparse6<<:]a?@_@A_@AB_@BC`cDcbEFG_CDE`DfGH_ACGJ_@CcFHKaFIJfGHK_JOcFI_@ABHJaBFIQfIN`BH_DHdNRTUaOQdORqTYnXZ,85,18,8,324,-804.1844601
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,99,3,3,>>sparse6<<:]__@_@A_@AB_@ABC`AB_@A`ABDaBEcFGaBDGH_@ADFiK`CK_@FM_@ABbCEG`ABDGJ`AIPaBDaMPiL_AFbCDNVpaDGQaGJYaMPgQY,-842.1928513,-874.4329183,-814.7925301,-844.6948911,116,00:00.0,>>sparse6<<:]___@A_@AB_@AC`AB_@ADaBDEF_ABEGaBCFG_@ABEFGH_@ADFGHJgHIK_@BCIK_@BCEFIM_@ABDFGHIJKL_BCEFGIJO`ABDEGHJNO`ACGHIJLP_@ABDEGJPaBJMPScGKLQR_ACDFGHIKNQS_@ABCDEFMNQRSVhPTaDGJKPQRW_AGHMOPQSXYaCGHKMOPQRTWXbGIJKNQSUYZ,93,6,110,226,-910.6608751,35,04:41.1,>>sparse6<<:]_b?@A_@BaC`B`AaBDEaBEcFGaBGH_@ADFiK`CK_@C_@ABHcEGJ`ABDEGJ`AIPaBDaMPcL_DF_BCFNVpdQgPSYoPTgQY,77,22,13,323,-821.1775065,33,10:30.6,>>sparse6<<:]_b?@A_@B`AC`AB`aBDEaBEcFGaBGH_@ADFiK_@C_@CM_@ABHbCEFGJ`ABDGJ`ACIJaBDaMPcL_ACF_BCDFNVpaDQgPQSYaOPgQY,82,17,16,320,-801.6650733,35,04:26.5,>>sparse6<<:]a?@_@A_@AB_@A`A_ABCcbCG`A_BCHI_@ABDEG_E_@CI`ADEI`BJeLaDGHL_DO_AL`BFGQaBFbF_O_UbDKaEY`HT`IJRWX,83,26,9,317,-844.8805228,33,08:45.5,>>sparse6<<:]a?@_@A_@AB_@A`A_ABCcbCDG`A_BCFHI_ABDEG_AE_@CI`ADEI`BeLaDGHL_DO_AK`BFGQaFKbF_O_UbDKaEY`HKT`IJRWX,85,24,9,317,-818.343091
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,109,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_@BCD_DE_@CDEF_@DE`ACD`BCaBCDHI`DEaEFH`CEG_@EG`CGaDHIdEFaHI`CG`ABC`CN_IMgJNPV_BMQUdFNP_GNOXnOX,-864.0919435,-841.7575401,-834.9760271,-819.6659422,113,00:00.0,>>sparse6<<:]___@A`AB_@ABC_@BCD_@DE_@CDEF_@ADE`ABCDFGbCG_@ABCDGHI_@ADEFIJKaBDEFGHK_@CEGJ_@BCDEGIMN`ACDEGHJKLNO_ABCDHIMcDEFHIKL_ADHIK`CDFGJKMOR_@ABCJKQ_@CEGJLNOPU_@CEFIJMNOPQRTgHJLNOPUV_ABFJKMQTU`ADEFGIKNPRV_@CGHJNOVWXYZdEIJNWXY,105,4,109,217,-925.705189,33,03:50.5,>>sparse6<<:]_b?@A`A_ABC_@CDdE`CDF_@AEbCDbCaBCIdEaFHcE_EG`CEGaDIdEFhIcG`ABC`CGJN_@IMRgJNP_BMQTUdFNP_GNOXnX,84,25,8,318,-835.9980302,29,11:29.7,>>sparse6<<:]_b?@A`AB_@ABC_@CDdE`CDF_@AEbCDbCGaBCDIdEaFHcE_@G`CEGaDIdEFaHIcG`ABC`CJN_CIMRTgJNPV_ABMQUdFNP_GNOXnX,89,20,9,317,-814.2890062,34,03:55.7,>>sparse6<<:]_b?@_@BbC_@ACDcDaD_DF`AB`AIcFaCEaBIJ_GLaBIM`CHaCJ`GNbEFJK`MOiPSeFLbCOQdEHS`DFH_DNaEGRjKR,77,24,10,324,-820.8386202,25,12:21.8,>>sparse6<<:]___@_@ABaBC_@ACDcDaD_DF`AB`AIcFbCEaBIJ_GLaBIM`CHaJ`GNbEFJK`MOiPScFLbCOQdEHS`DFHdGaEGRjKR,82,19,6,328,-802.7946386
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,104,5,5,>>sparse6<<:]__@_@A_@AB_@ABC_@C`B_CEaBEF`BDF`BDIhI`BC`IJ_BCHaDFI_ABDL`CG_BNP_HIJLRibCLP`ABDR`BCLPaHNS_BLW_CDPbEIW_NPS,-846.4603494,-877.2802476,-820.9863646,-849.6241724,110,00:00.0,>>sparse6<<:]__@`A_@AB_@ABC_@BC`BCE_CE_ABEFaDFH_@ABDEFHIaBGHI`CDK`EFIJL_ABDGHKaBCDEFGHIMN_ACDGIJL`BCDGL_BFJKNP_BEHIJKLNPRiJNaBCJLNP_@ABDFLMNOPQRSTU`BCDHJLMPQU_ADEGHKMNRS_@ABFGJLNPQSUWX_@ACDFIJNOPQRbDEILVW_@CLNOPSWZ[,98,6,104,227,-916.3889683,30,05:39.8,>>sparse6<<:]_b@A_@A`ABC_@`_EaBEFdF`BDIhI`C`FIJ_DHaDFI_AL`DG_BN_HIJRibCLNP`ABDFRbCLPQaHNS`LW_DbEIW_NPS,81,23,7,324,-824.6925579,23,10:39.4,>>sparse6<<:]_b@A_@A_@ABC_@`cEaBEFaDF`BDIhI`C`FIJ_BHKaDFI_ADL`CG_BN_HIJLRibCLNP`ABDFR`BCLPQaHNS`LW_CDbEIW_NPS,88,16,7,324,-800.5338699,36,04:31.3,>>sparse6<<:]_``_@AB_AC_@D_@CD_@C_@AaDEHbCb_@aH`DEF`AHKLcDGaDNdP`EFKLRaBDEI_@AHMScJaMTdIMT`EHaFG`ADKLTaCDM,77,20,16,322,-849.2446647,31,10:52.2,>>sparse6<<:]_`_@_@AB_AC`D_@CD_C_@AEaEHbCbC_@aH`ADE`AHLcDGdINdPdEFKLRaBDEI_@AHMScJaMTdIMT`EHaFG`ADKLTaCDM,79,18,13,325,-827.5094975
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,101,6,6,>>sparse6<<:]__@_@A_@AB_@ABC_@CaD_BCDF_DG_@ABCG`CIaIcGI`BGJL_BFH`A`ACcGMN_ADNgJLMaEIMaJKT_DNmTUiLM_GHN_CGMdGN_BCD[,-825.7683135,-875.2118045,-800.298831,-848.9571136,93,00:00.1,>>sparse6<<:]__@`A_@AB_@ABC_@AC`BDE_@BCDF_ABDFG_@ABCEG_@BCIaBIJeGIJ`BDGJ_@BDFGHI`AEF_@ACFGJLObCGJLMN_@ADFHINOfGJLM_ADEFIJMQaDJKOST_@ABCDEFHINORaMSTUcIJLMOQW_@ABGHINV_EFGHMPTYcDFGHLNVZ`ABCDEHMNRZ[,95,6,87,247,-875.5387251,35,03:24.3,>>sparse6<<:]_``A_@AB_@ABC_@CdbCD_BDFG_@ACGbIaIgJ`GJ_BF`AF`AJOcLMN_ADjLM_EMaJKT_BDHNmTUiLM_GHNgHMdGN`BCD[,79,22,13,321,-798.8984212,36,08:32.1,>>sparse6<<:]_``A_@AB_@ABC_@CdbCD_BDFG_@ACGbIaIgJ`GJ_BFG`AF`AJOcLMN_ADjLMaEIMaJKT_BDHNmTUiLQW_GHNgHMdGN`BCD[,80,21,15,319,-779.0732302,37,03:54.8,>>sparse6<<:]_b?@A`AB_ABaBcDE_AC`AE_@GaEdG`I_@DEK_B_DHcFMeF`DGK_ACEIRbEHQ_CISaCDL_@BUeFSTaBCOfTiLMV`BCLY[,78,24,13,320,-855.8007313,36,10:14.7,>>sparse6<<:]_b?@A_@AB_ABaBdE_CDaCE_@GaFGdG`I_@DE_B_DHcFMeF`DGK_@ACEIRbEHQ_CISaCDL_@BUeFST`ABMOfTdILMV`BCDLY,80,22,14,319,-835.1946574
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,115,7,7,>>sparse6<<:]__@_@A_@AB_@ABC`ACD_@ABC_BDF`BCFG`BCDE`BDFI_BF_BCIJbJLbFbMdEFLaCDGI`AEJ_CKL`CDR`BLMdFLaERaGHJPbFHTU`CGHJY`BCH`AEJRU,-857.9188033,-897.6688844,-829.5843179,-864.9717147,106,00:00.0,>>sparse6<<:]__@_@A_@B_@ABC_@ABC_@BE_CDEF_@BCEF_@ABCDEG`DFI_BFGJ_BCGIJKaCDGHIJL_BFGJaBCEFHM_BDEFHIKLMaBCDGHIJL`ACEFGJ_CDFKLM`ACDHJLRS`BJLM_ADEFGLNPaDEJPR_AGHJLMPTUV_CFGHIOTUV`BCDFGHIJKLQRTXY_@ABCGHIRSWZ_@ABEJLRVWZ[,105,10,96,224,-913.5259303,31,02:48.3,>>sparse6<<:]a?_@A_B_@ABC`ABC_@B_DFbCF`BCD`DFIbF_CIJaJbFbMdELaDGI`AEJcKL`CDR`LMdFLaERaGHPfHTU`BCGJY`CH`ARZ,88,27,4,316,-831.1321736,28,10:28.6,>>sparse6<<:]a?@_@A_B_ABC`ABC_@B_DFbCF`BCD`DFIbF_CIJdJbFbMdEFLaDGI`AEJcKL`CDR`LMdFLaERaGHPfHTU`CGHJY`CH`ARZ,90,25,3,317,-807.3415294,37,04:10.7,>>sparse6<<:]__@`_BaBC_@AD_AE`ACDbDEG_@B_@CaBG_CDK_ABbCDHLaBGKMbDKbCFMP_CM`BDGJKMdENgO_CMQ`GKMQaCGLaDEF`JKLSaBJRcKLMNZ,92,24,13,306,-876.4873872,37,11:45.8,>>sparse6<<:]__@`_BaBC_AD_AE`ACDbDEG_@BE_@C_ABGcDK_@ABcDEHLaBGKMbDKbCFMP_CM`BDGJKdENgM_BCMQ`AKMQaCGL_ADEF`JKLSaBJRcKLMNZ,93,23,14,305,-849.3693634
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,99,8,8,>>sparse6<<:]__@_@A_@AB_@ABCaBC`A_BCF_@AD`AG_@ADH_@ACI`ADJbFGI`AG`AD`ACG`LcHN`AGR`EM_DJjLQ`CFJ_DLOcKPaRS_JU_@CKY,-858.5799458,-837.8253021,-832.4709896,-809.8628172,124,00:00.0,>>sparse6<<:]a?@_@A_@AB_@ABaBCD_@BD_@BCF`ABCDFG`ABDEFGH_ABCDEHI_@ABCDEGHIJ`ADFI`BCDFGIJ_@BFGI`ACDEGHIM`ACEFGHLMO`FL_@ABCGHNP_@ABFGHIMNR`BCEFHIKMNOS_DJP`JLPQ`BCDEFGIJLQRS_ADEFHJLNOPRTcDEFKOPRWbDFJNRSW_FIJKMUW_@BCEIKMPTVWY[,91,8,116,220,-913.4376715,35,04:43.5,>>sparse6<<:]b?@A_@AB_@BaBC``BF`AD`AG_AH_@ACIaDbFGI`F`ADI`ACG`LaHN`FGHReFKM_DJjLQcDFIJ_LORkPbRS_JU_@BCKY,77,22,13,323,-829.4378999,31,10:06.3,>>sparse6<<:]b?@A_@AB_@BaBC`DbCF`AD`AG_AH_@ACIaDbFGI`G`ADI`ACGH`LaHN_@FGR`EFM_DJjLQcDFIJ_LORkPbRS_JU_@BCKY,80,19,12,324,-809.2802631,26,03:07.5,>>sparse6<<:]__@_@A`B_@ACbCDaBCbDbCaCFcGId_DaBEaHIJ`ACbCEH`CObDaFINaEMaFS`EO_CFIdMTVdENSWeGLVY_FY`BKRY,82,19,7,327,-821.4534606,25,09:00.8,>>sparse6<<:]__@_@A`B_@ACbCDaBCDaBbCaCFcGId_ADaBEaHIJ`ACbCEHM`CObDaFINaEMaFS`BE_ACFdMTVaDENWeGLVY_FY`BKRY,84,17,8,326,-795.152802
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,93,9,9,>>sparse6<<:]__@_@A_@AB_@ABCaCDaD_ABDaBG_BGeFaBDFGHbDGHaBCIaCEJaBbDH_CGLcLQgLQR`DGaDEK`DGbEFUaBD_BaIaKW`GT,-860.6989177,-862.7528488,-836.1264086,-839.3012178,126,00:00.1,>>sparse6<<:]___@A_@AB_@ABCaCD_@ABCDE_@BDE`ABCFG_@BDGH_@DEFIaBDFH_BDGHK_@ACEGHIaCDEFJK`ACFHLMN_BEHLNO_@CDGHLNcEGLQaCDGHIKLNOPQR`BDEGHKNRS_ADEFGHKPQS`ACGHKMPT`BDEFJKNRU`ABCDEFGHKLMOUW_@BDIKPS_AEIXY`ABCEFIJKNTUWYZ`GILTWZ,86,7,119,223,-917.5032809,37,03:15.0,>>sparse6<<:]_b?A_AB_@ABCaCaD`BDbG_BGeFaBDFHdGHaCIaCEFJaLbH_CGLlQdGLQR`DGaDEKP`APT`BEFRU`ABD_DIiXaEJKTWZgT,74,19,18,324,-839.5433476,35,12:36.6,>>sparse6<<:]_b?@A_AB_ABCaCaD_@BDbG_BGeFaBDFHdGH`ACIaCEJaLMbHN`CGHLcLQgKLQR`DGaDEK`APT`BDEFaBD_BiXaEKTWZgT,75,18,17,325,-819.065078,33,03:27.3,>>sparse6<<:]a?@`AaB_@AB_@D_@ABC_BCi@Dc_BGaCJK`DKL`IJ_AFjLM_BHINaDdEN_CF`DLR`FJjNPaG_HIJcDRaCFHLTbFJRS,78,24,9,324,-840.3651637,27,11:53.4,>>sparse6<<:]a?_@A`AB_@AB_@D_@ABCbCFc`Dc_BGaBCJ`DKL`IJ_AFjLM_BINaDdEL_CF`ADLR`FJjNPkR_HIJcDRaCFLTXbFJRS,82,20,7,326,-824.8189551
6,0.3,steyvers,10,30,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,105,10,10,>>sparse6<<:]__@_@A_@AB_@ABC`AC_ACaCDcDFG_@A_@B_DFJ_@JaCDE_@AfIMcDGH_@CGbDFGM_DJaBCIJL_@ACEaBDET`JLT`KST`JTcFbDILQ`KTX,-858.4416212,-876.4135681,-829.8012577,-848.7829255,118,00:00.0,>>sparse6<<:]a?@_@`AB`ABC`ACD_@ABCE`ABDEF_@CDFG_@BEF_@BCEFG_BDFGJ_@BDGHIJ_ACDEFHJK`CJLMaFIJM_BCDGHKN_@ACDEGIJPbDFGHLMOP_@BCDGJKNQ_ABCGIJM_@ACEHIMNP_@ABDEIMOT_@BDHIJLSTaCJKRST_@BIJLQSTWaBCEFIMQTaCDILPQRVW`AEJKMPTWXY[,94,11,107,223,-914.0116813,34,04:12.7,>>sparse6<<:]a?@_`AB`ABC`AC_ACaDcDFG__@B_FJ_@DJaCDE`fIM_GHN_@CDGbDFGM_BCJKNaBCIJ_@ENaDEMT`JLTkST`JTWcFTdILQ`AKT,84,21,13,317,-826.3745591,29,11:29.0,>>sparse6<<:]a?@_`AB`ABC`AC_ACaDcDFG__@B_FJ_@BJaCDEcfIM_GH_@CDGbDFGM_DJKNaBCIJ_@ENaBDET`JLTkST`JTWcFTdILQ`KT,85,20,9,321,-801.8770308,37,05:53.4,>>sparse6<<:]a@_@A`AB`ABC_@BC_AD`Bd`ACEdEFaB_BCDE_@AK_@BC_@DGN_CDE`INdHbDHcIK_@EJN`ABKM_AKOS_FJUaESVWdEHJR_W`KPXZ,82,20,17,316,-855.7012682,30,17:41.1,>>sparse6<<:]a@_@A_@AB`ABC_@BC_AD`Bd`ACEdEF`AB_BCDE_@AK_@B_@DGN_DE`INhLbDHRcIK_@EJ`AB_AKNOS_EJUaOSWdEHJR_W`PXZ,84,18,12,321,-828.7644688
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,107,1,1,>>sparse6<<:]__@_@A_@AB_@ABC_CD_@A_AD_D_@ACaCD_DEI_CDEaDGbGIJMaCGMaCEF_ABDIaGIJMcGO`BLQ`EIJLOaGMN_HILQcPiJPQ_EUfGHLQ`LQT,-908.1377748,-910.561585,-878.3419519,-881.1614207,112,00:00.1,>>sparse6<<:]__@_@A_@AB_@ABC_BCD_@A_ADE_DEF_@ACGaBCDI_ABDEGHI_@BDEFJK_@ADEFGIJK_@ABCEFGHIJM`ABCDGIJLMN`ACEFGJLO_ABDHIJKO`ABDFGIJKMaCGJMNOR`ABCDIJLR`DEGIJLOaDFGIMNOPQRT_@ABEIJLMNOQTUbCPVWbFHIJMNPQR_AEFHORTUW_@FGHLMPQRSTV`CDKLQT,104,3,109,219,-972.6146139,28,07:14.5,>>sparse6<<:]_``A`AB_AB_C_@a_D`ACaCD_DEI_DEaDFGK_BGIJMaGMNcEFaDIaGIJMgJO`BL`EIJLOaDGMN_ILNQcPiJPQ_TUfGHLQ`QT,87,20,8,320,-885.1684321,26,15:15.2,>>sparse6<<:]__@`A`AB_AB_C_@Aa_D`ACaCD_DEGI_DEaDG_ABGIJMbGMcEFaBDIaGIJMgJO`BCL`EIJLOaDGMN_BILQcPiJPQ_TUfGHLQ`LQT,90,17,9,319,-859.2510481,31,52:09.6,>>sparse6<<:]__@_@aB`ACbC`A_C_@ADG_DcDEG_A_CD`ABCKbIM_AKMbmN_ABIaBCHMdHIR`HTiT_DGHKUdKMObGLU_DLY`DJTUdGKWX,83,21,10,321,-882.3484725,25,09:54.4,>>sparse6<<:]__@_@aB`ACbC`A_C_@ADG_ADcDEG_A_CD`ABCKaBM_DKMbmN_ABIaBCHMdHIR`DHTiT_DGHKUdKMObGLU_DLY`DJTUdGKWX,87,17,8,323,-859.2649757
6,0.3,steyvers,10,30,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,105,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_ABD_@BD`ADEcD_@CD`ACDG`ADbFK`ACDHdEFIcHMbKLbDIJbLP`BCLcJ`CDbHMOeFNbLRSfPRS`BCFG`ADM`BCEGM,-877.8258524,-922.9284438,-849.6787671,-894.8883124,113,00:00.1,>>sparse6<<:]__@_@A_@A_AC_ABCD_@BDE_@ADE_CD_@ACDEGH`ACDGHI`ABCDGI_BFK_ACDEHKL`DEFGHIJ_CHIMbDHKL_BCDEHIJKNOP_BIJLP`ABCEGIKLMNPRbCNQ_@ABCDIJKMSTbEFGHMNOQdEFGLN_@BDKLMPRSbFJLPRS_@ACDEFGJLOPWX`ADEHJKMNRSUVZ_ABCDEGJKMNOTZ[,98,7,106,224,-957.0860424,30,06:34.2,>>sparse6<<:]a?_@A`A_AC_ABD`BD`ADcD_@CD`ACDGI`ADbFK_ACHeFI_HMbLbHIJbLP`BLbC`ACMbHMOeFN_BLRSfPRS_@CFG`ADMNbCEGKM,86,19,11,319,-859.420046,22,16:32.4,>>sparse6<<:]a?_@A`A_AC_ABD`BD`ADEd_@CD`ACDGI`ADbFKaCDHdEFIcHMbL_BIJbLP`BCLcQ`ACbHMOeFN_BLRSfPRS_@CFG`ADMbCEGKM,90,15,7,323,-834.8036132,38,04:35.9,>>sparse6<<:]_b?@A_@A_A`ABD`BD_ADF_BDbCdEGaDEJ`CHI`C`HMeFG`BdIMbCJQ_BE_BQS`ADHKhMQR_@AEIhUeHKQU_OQW_CH_F,77,25,13,320,-894.2963112,32,12:03.8,>>sparse6<<:]_b?@A_@A_A`ABD`BD_ADF_@BDaBCeGdEJ`CHI`C`HMeFG`BbDMbCJQ_BE_BQS`ADHKhMQR_@AEhU`EKQU_@OQ_CHL_F,80,22,10,323,-869.9659015
